序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10024986,胶葵散,nan,nan,《梅氏验方新编》卷四,横逆难产。,nan,nan,nan,阿胶1两（蛤粉炒成珠），黄蜀1两，葵子1两,nan,nan,nan,nan,nan,nan,每服4钱，水煎服。,nan,nan
10025037,椒菊丸,nan,nan,《圣济总录》卷一五七,妊娠小便日夜频数。,nan,nan,nan,蜀椒（去目及合口，炒，取红）2两，甘菊花1两，肉苁蓉（酒浸1宿，切，焙）1两，菖蒲1两，巴戟天（去心）半两，远志（去心）半两，黄耆（锉）半两，附子（炮裂，去皮脐）半两。,上为细末，酒煮面糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服20丸，空心、食前温酒送下。,nan,nan
10025068,椒芷汤,nan,nan,《叶氏女科》卷二,妊娠阴痒。妇人受妊后，不节房劳，阳精留蓄因而作痒。,nan,nan,nan,川椒（去目）1两，白芷1两5钱。,nan,nan,nan,nan,nan,nan,水煎，服头煎；以2煎洗患处。,nan,nan
10025207,截疟丸,nan,nan,《嵩崖尊生》卷十五,小儿疟疾初期，妊娠疟疾初起。,nan,nan,nan,白术2钱，槟榔2钱，山楂（并子）2钱，常山（白酒煮干，炒紫色）2钱，草果1钱（醋煮）。,神曲为丸。,nan,虚人勿用。切勿入口。,nan,nan,nan,nan,nan,nan
10025442,解悬汤,nan,nan,《辨证录》卷十二,平肝解郁。主妇人怀抱忧郁，肝气不通，以致胎动不安，两胁闷痛，如子上悬。,nan,nan,nan,白芍1两，当归1两，炒栀子3钱，枳壳5分，砂仁3粒，白术5钱，人参1钱，茯苓3钱，薄荷3钱。,nan,nan,nan,nan,nan,nan,水煎服。1剂闷痛除，2剂子悬定，3剂全安。去栀子多服数剂，尤妙。,黄耆、当归，此补血汤；人参宜大补中气；川芎以行血中之气；荆芥去血中风湿；益母草补肝和胃，燥湿行血；生地黄滋血而平热则筋自收，用当病情，难产后亦不忌；炮姜以和胃，亦以补肝。,nan
10025461,解郁散,nan,nan,《医略六书》卷二十八,孕妇气淋，溺有余沥，脉沉者。,nan,nan,nan,槟榔8两，车前子8两。,上为散。,nan,nan,nan,nan,nan,每服3钱，米饮调下。,妊娠气滞，三焦水府不得施化，故淋沥涩滞，溺出不止，此为气淋。槟榔疏化气滞，分理三焦，则决渎自可有权；车前清利蕴热，宣通淋闭，则水府无不施化也。二味成方为散，米饮调下，使滞气调适，则膀胱之气亦化而小便无不清长快利，何淋沥涩滞之有？胎孕无不自安矣。,nan
10025508,金笔丸,nan,nan,《普济方》卷三五六,难产。,nan,nan,nan,金箔3片，兔毫笔头3个（烧为灰）。,上和停，用蜡为丸，如梧桐子大，作1服。,nan,nan,nan,nan,nan,温酒送下。,nan,nan
10025638,金花子散,nan,nan,《医级》卷九,体弱不欲孕者。,nan,nan,nan,金花子5钱，四物汤1剂。,nan,nan,nan,nan,nan,nan,本方服后，即不受胎。如体渐实，仍可受孕，故佳。,nan,nan
10025678,金匮丸,nan,nan,《何氏济生论》卷七,堕胎。,nan,nan,nan,香附子6两（黄柏浸炒3两，山栀浸炒3两），川芎4两，续断4两，白术4两，山药4两，白芍4两，青皮2两，砂仁2两，白薇2两，生地4两，茯苓4两，条芩4两。,醋煮山药为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服60-70丸，醋汤送下。,nan,nan
10025689,金莲种玉丹,nan,nan,《何氏济生论》卷七,不孕。,nan,nan,nan,白莲花蕊11对（去梗留蒂，连须房瓣），赤首乌（人乳浸蒸4次，日晒夜露）4两，芡实4两，人参（量用）、甘枸杞（人乳浸1宿，晒干）、生地黄（酒浸1宿，甑安，煮羊肾锅上蒸烂）、羊外肾11对（盐腌1宿，用酒于瓦器内煮至如地黄色为度，去皮膜，同地黄杵千下）。,前5味为末，和后2味杵匀，量加炼蜜为丸，如梧桐子大。,nan,须戒定色欲，待女子经尽后交媾，即成孕矣。,nan,nan,nan,nan,nan,nan
10025692,金莲种子仙方,金莲种子仙丹,nan,《济阴纲目》卷六,种子。主治血虚不孕者。,nan,nan,nan,熟地黄（酒洗）3两，当归（酒洗）3两，白芍药（酒炒黄）3两，益母草3两，川芎（酒洗）3两，苍术（米泔水浸1宿）3两，蛇床子（酒洗炒）2两，条芩（酒洗）2两，覆盆子（炒）2两，玄胡索（微炒）2两，陈皮（水洗，去白）2两，丹参（水洗）2两，砂仁（去壳）1两5钱，山茱萸（酒浸，去核）5两，香附（四制）5两。,nan,nan,nan,nan,nan,nan,金莲种子仙丹（《女科指掌》卷二）。本方加茴香，去熟地，名“梦熊丸”。如月信先期而至者，加黄芩、地骨皮、黄连各1两半，清水送下；如月信后期而至者，加黄耆1两、人参、白术各1两半，温酒或淡盐汤送下；如白带者，加苍术、白术、升麻、白芷各1两半，淡姜汤送下。,nan,nan
10025706,金陵种子丹,nan,nan,《同寿录》卷一,男子服之，补血生精；女子服之，调经受孕。药完一度即成胎矣。,nan,nan,nan,白茯苓1两（去皮），白附子1钱，人参3钱，乳香3钱。,上为细末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服13丸，早、午、晚服3次。择壬子日起。,nan,nan
10025853,金银花膏,nan,nan,《陈素庵妇科补解》卷三,妊娠生痈。,nan,nan,nan,金银花1两，甘草6两，益母草1斤。,水、酒各半煎，膏成，加入阿胶2两烊化，收好。,nan,nan,nan,nan,nan,1日3服。,nan,nan
10025871,金樱丹,nan,nan,《御药院方》卷六,常服充实肌肉，坚填骨髓，悦泽面目，长养精神，秘精固气，壮力强筋，冲和百脉，正理三焦，定神魄，安尸虫，乌髭发，牢牙齿，男子全道，使妇人妊娠，通神明，不老，能健捷。主治男子去血失精，妇人半产漏下，五劳七伤，三尸百疰，肌肉陷下，形色俱脱，传尸骨蒸，虚劳至损，诸风变易，瘦劣难痊；或因呕吐，或从汗出利，积久津液耗散；妇人崩漏无停，色肉衰朽；男子气滑不固，筋力消痿；伤寒累经劳复，疮漏方在淹延，大衄不定，下血过多，心气不足，健忘成狂，目血衰虚，昏暗作瞑，阴阳衰废，饮食忘思。,nan,nan,nan,金樱（取汁）2两，山术（取汁）2两，生地黄（取汁）2两，仙灵脾（取汁）2两，肉苁蓉（酒浸）2两，菟丝子（酒浸，别研）2两，牛膝（酒浸）2两，生鸡头肉（干）2两，生莲子肉（干）2两，干山药2两，人参2两，茯苓（去皮）2两，丁香2两，木香2两，菖蒲2两，麝香（别研后入）2两，甘草（炒）2两，陈皮（去瓤）2两，柏子仁（别研）2两。,上将菟丝子以下为细末，入柏子仁匀；以白沙蜜入银石器中，于天地炉中置熟火5斤炼微解，入孩儿乳汁2升已来，以木篦搅，以入上项膏汁，同搅令匀，勿令住手，倾入药末一处搅熬之，火消续续旋添，熟火勿令太紧，熬至膏成可丸即止；取出，却于银石器中候稍温，入麝香末一处搜和成剂；更于石臼中杵千余下，每两作10丸。,nan,nan,nan,nan,nan,每服1丸，空心细嚼酒送下。,nan,nan
10025907,金镞散,nan,nan,《博济》卷五,卒中风，血淋，腰膝疼，子死胎，吐血，肠风背阴，寸白虫，霍乱吐泻，肺气喘，妇人血气，冷血，眼痛，疝气，五淋，疟疾，久冷，月脉不通，赤带、痢，白带，食症，疰痛，难产，惊风，疳，赤白痢，白痢，赤痢，中热，小儿（鼻勾），漆疮，虎风足筋骨痛，精神恍惚，妇人淋，赤眼，腰膝疼痹，吃噎，肺气寒热，小儿误吞钱，水疾苦，膈上食，热毒风，腰宣，误吃水银粉泄不止，妇人血劳黄瘦病，五劳，小儿天钓风。,nan,nan,nan,白附子（炮，取心）半两，木香半两，地龙3分，肉豆蔻半两（去皮），干蝎30个，肉桂（取心）半两，黄连（取净）2两，大黄半两（生），桔梗半两，吴茱萸半两（麸炒），芍药半两，川芎半两（净），知母半两，白僵蚕3分（直者），白芜荑（取仁）半两，白茯苓半两，当归半两，槟榔2个（1个生，1个熟），猪牙皂角半两（生，去皮），人参半两，巴豆2两（去皮，逐日换汤，浸14日，又用麦麸水煮1日，细研末）。,上为细末；次入巴豆，于乳钵内同研令匀，然后入瓷器中密封，于暖处，候至7日后。,nan,nan,nan,nan,nan,每服1字，汤使如后：卒中风，羊髓酒调下；头旋，菊花酒调下；血淋，大黄汤调下；腰膝疼，醋汤调下；子死胎，桂心水银汤调下，2服取下；吐血，竹茹汤调下；肠风背阴，繁柳草自然汁入热酒，又槲叶烧灰调酒调下；寸白虫，先吃牛脯，后以芜荑汤调下；霍乱吐泻，新汲水调下；肺气喘，杏仁汤调下；小儿一切痰，米饮调下；酒食，姜枣汤调下；妇人血气，暖酒调下；冷血，艾汤调下；眼痛，菊花汤调下；疝气，茴香汤调下；五淋，木通汤调下；疟疾，蒜酒汤调下；久冷，椒汤调下；月脉不通，热酒调下；赤带，痢，豆汤调下；白带，艾汤调下；食症，橘皮汤调下；,nan,nan
10025964,经带金丹,nan,nan,《全国中药成药处方集》（沈阳方）,调经止带，和血镇痛。主治赤白带下，红白淋浊，经水不调，脐腹作痛，腰酸无力，子宫寒冷，难于受孕。,nan,nan,nan,乳香2两，玄胡索3两，丹皮2两，白薇2两，甘草2两，白术1两，藁本2两，白芷2两，香附10两，没药1两，肉桂1两，赤石脂4分。,上为极细末，炼蜜为丸，2钱重。,nan,孕妇忌服。,nan,nan,nan,nan,nan,nan
10025994,经验催生秘方,nan,nan,《胎产秘书》卷中,孕妇胞浆破，沥干不下者。,nan,nan,nan,鱼胶1两。,用红棉布1尺，卷鱼胶以罐盛贮封固，火煅存性为末。,nan,nan,nan,nan,nan,每服1钱，用香油、蜜、酒各半盏调服。,nan,nan
10025999,经验广嗣丸,nan,nan,《惠直堂方》卷一,男子劳损羸瘦，中年阳事不举，精神短少，未至五旬，须发早白，步履艰难；妇人下元虚冷，久不孕育。,nan,nan,nan,人参1两，山萸1两，茯苓1两，天冬1两，石菖蒲1两，车前子1两，赤石脂（另研）1两，当归1两，生地2两，熟地2两，杜仲2两，地骨皮2两，川椒2两，牛膝2两，枸杞3两，肉苁蓉3两，远志3两，菟丝4两，覆盆子1两，泽泻1两，柏子仁1两，山药1两，五味子1两，巴戟天1两，木香1两。,上为末，蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,初服60丸，渐加至100丸，空心盐汤或酒送下。,nan,nan
10026001,经验滑石散,nan,nan,《医统》卷八十五,产难。凡水下胎干，胎滞不生者。,nan,nan,nan,滑石（飞过）1两，白蜜半盏，香油半盏。,nan,nan,nan,nan,nan,nan,上将油、蜜慢火熬熟三四沸，掠去沫，调滑石末顿服。外以油调，于产妇脐腹上下摩之。立效。,nan,nan
10026026,经验调经种子丸,nan,nan,《医学正印》卷下,妇人不孕，月经不调。,nan,nan,nan,香附半斤（醋浸2两3日，酒浸2两3日，童便浸2两3日，盐水浸2两3日），当归（酒洗）2两，川芎2两，白芍药（酒炒）2两，麦门冬（去心）2两，川续断（酒洗）2两，条芩（酒炒）2两，牡丹皮2两，白茯苓2两，杜仲（盐水炒断丝）2两，白术（陈壁土炒）2两，牛膝（酒洗）2两，人参（去芦）2两，阿胶（蛤粉炒）2两，小茴香（炒）1两，艾叶（醋煮，捣烂作饼，新瓦烙干，研末）1两，怀熟地4两，黑豆（炒去壳）49粒。,上为末，醋糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服50丸，空心白汤送下。有痰，加广橘红1两。,nan,nan
10026035,经验易产丸,nan,nan,《梅氏验方新编》卷四,难产。,nan,nan,nan,酒炒续断1两，土炒怀山药1两，制川芎5钱，酒炒全当归2两，川杜仲1两（用糯米粥拌匀，晒干，炒去丝）。,上为细末。用桂元50枚煎浓汁，和蜜为丸，分作30丸。,nan,nan,nan,nan,nan,凡怀孕甫交9个月，每服1丸，早晨米汤送下。服完临产易产，可免腹痛，生下小儿亦可强健。,nan,nan
10026036,经验育胎丸,nan,nan,《济阴纲目》卷六,经调血盛，子宫温暖成孕；孕后服之，可保胎气坚固。主治妇人久无子嗣。,nan,nan,nan,当归（酒浸）4两，熟地黄（酒蒸）4两，白术4两，香附4两，砂仁3两，芍药（酒炒）2两，川芎2两，川续断（酒洗）2两，陈皮2两，黄芩（酒炒）2两。,上为细末，糯米糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服70-80丸，空心淡醋汤送下；酒亦可，以干物压之。,nan,nan
10026040,荆防安胎散,nan,nan,《胎产心法》卷上,孕妇破伤失血，或吐衄血，忽患口噤、项强、背直之类中风证者。,nan,nan,nan,人参3钱，当归（酒洗）3钱，白术（土炒）3钱，生地2钱，天麻2钱，麦冬1钱（去心），条芩8分，荆芥3分，防风3分，陈皮4分，甘草4分。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10026325,救产益母丸,救产丸,nan,《履霜集》卷二,产难，横生倒产，胎衣不下，并产后血晕眼花，言语错乱，心闷口干，寒热似疟，四肢浮肿，癫狂不语，泻痢腹疼，大小便闭结，下血如涌，胸膈气满，呕吐不安，咳嗽喉中似蝉声，面黄舌干，鼻中流血，遍身生黑点血斑。,nan,nan,nan,益母草8两，香附4两（盐、醋、酒、童便制），苍术4两（米泔浸，炒），泽兰叶4两，桃仁4两（去皮尖，麸炒，双仁勿用），延胡4两（酒炒），当归2两，川芎2两，牛膝2两（俱酒炒），炙草2两。,上为末，大黄膏为丸，每丸晒干重2钱，收用。,nan,nan,nan,nan,nan,每服1丸，用黄酒送下。若子死腹中，产母腹冷胀疼，上则口角呕沫，下则小便流血，手足冰冷，指甲青黑，急以车前子1钱（去壳，炒香）研末，同丸热酒服之。,nan,nan
10026400,救命抵圣丹,nan,nan,《普济方》卷三五六,产难危急。,nan,nan,nan,辰砂（有镜面者）半两（研细），滴乳香半两（别研），萆麻子半两，麝香半两，当门子（真者，研）半两，真角屑1钱（干，细研），黄葵子1合（慢火炒），磁石半两（引得针者），千里及（洗净，焙，烧灰存性，别研。千里及，向东方死草中寻旧草鞋1双，须左右脚全）。,上为极细末，至匀，溶真蜡入药，和匀得所，入臼杵500数，就香烟上为丸，如梧桐子大。,nan,nan,nan,nan,nan,每遇妇人就产，发觉肚痛时，取顺流水半盏，入无灰酒吞下1丸。,nan,nan
10026429,救损安胎汤,nan,nan,《傅青主女科》卷下,补气养血，祛瘀安胎。治妊娠跌损，致伤胎元，腹中疼痛，势如将堕。,nan,nan,nan,当归30克（酒洗），白芍9克（酒炒），生地30克（酒炒），白术15克（土炒），炙草3克，人参3克，苏木9克（捣碎），乳香3克（去油），没药3克（去油）。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10026608,橘皮枳实汤,nan,nan,《伤寒总病论》卷六,妊娠伤寒，4-5日以上，心腹胀，渴不止，腰痛重。,nan,nan,nan,枳实3分，麦门冬3分，陈橘皮1两。,上为粗末。,nan,nan,nan,nan,nan,每服5钱，水1盏半，加生姜4片，煎8分，去滓温服。,nan,nan
10026724,卷柏丸,nan,nan,《圣惠》卷七十七,妊娠数堕胎，因气血虚损，子脏风冷，致令胎不坚固，频有所伤者。,nan,nan,nan,卷柏1两，钟乳粉1两，鹿角胶（捣碎，炒令黄燥）1两，紫石英（研细，水飞过）1两，阳起石（研细，水飞过）1两，桑螵蛸（微炒）1两，熟干地黄1两，禹余粮（烧醋淬7遍）1两，杜仲（去粗皮，炙微黄，锉）3分，芎3分，当归（锉，微炒）3分，桂心3分，桑寄生3分，牛膝（去苗）3分，五味子3分，蛇床仁3分，牡丹3分。,上为末，都研令匀。炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服30丸，空心及晚食前以温酒送下。,nan,nan
10026799,开骨膏,nan,nan,《准绳?女科》卷四,难产。,nan,nan,nan,乳香（研细）。,滴水为丸，如芡实大。,nan,nan,nan,nan,nan,每服1粒，无灰酒吞下。,nan,nan
10026800,开骨千金不易汤,nan,nan,《胎产秘录》卷中,开骨催生。治交骨不开，以致难产者。,nan,nan,nan,当归24克，川芎6克，败龟版9克，白发一大团。,nan,nan,nan,nan,nan,nan,加酒150毫升煎服。,nan,nan
10026829,开脬煎,nan,nan,《产科发蒙》卷二引周定方,妊娠小便不通。,nan,nan,nan,石韦（去毛）、茯苓、车前子、冬葵子各等分。,nan,nan,nan,nan,nan,nan,每服5钱，水2盏，煎至1盏服。,nan,nan
10026882,开郁种玉汤,nan,nan,《傅青主女科》卷上,疏肝解郁，调经种子。治妇人肝气郁结所致的不孕症。,nan,nan,nan,白芍（酒炒）30克，香附（酒炒）9克，当归（酒洗）15克，白术（土炒）15克，丹皮（酒洗）9克，茯苓（去皮）9克，花粉6克。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10026969,克效散,nan,nan,《朱氏集验方》卷十,胎漏。,nan,nan,nan,五倍子。,上研为末。,nan,忌甘草3日。,nan,nan,nan,nan,nan,nan
10027049,苦梗散,nan,nan,方出《圣惠》卷七十七，名见《女科秘旨》卷三,妊娠中恶，心腹疼痛。,nan,nan,nan,桔梗1两。,上锉细。,nan,nan,nan,nan,nan,以水1中盏，加生姜半分，煎至6分，去滓温服，不拘时候。,nan,nan
10027202,葵榆汤,nan,nan,方出《千金》卷十五，名见《济阴纲目》卷九,大小便不通。妊娠小便不通，脐下妨闷，心神烦乱。,nan,nan,nan,葵子1升，榆皮（切）1升。,nan,nan,nan,nan,nan,nan,上以水5升，煮取2升，分3服。,nan,nan
10027203,葵子茯苓散,茯苓散、茯苓汤、葵子散、葵苓散、葵茯汤,nan,《金匮》卷下,通窍利水。主妊娠有水气，身重，小便不利。洒淅恶寒，起则头眩。,nan,nan,nan,葵子1斤，茯苓3两。,上为散。,nan,nan,nan,nan,nan,茯苓散（《圣济总录》卷一五七）、茯苓汤（《鸡峰》卷十六）、葵子散（《宣明论》卷十五）、葵苓散（《女科指掌》卷三）、葵茯汤（《产科心法》上集）。,《金匮要略心典》：葵子、茯苓滑窍行水，水气既行，不淫肌肤，身体不重矣；不侵卫阳，不恶寒矣；不犯清道，不头眩矣。,方中冬葵子滑利窍道，配以茯苓健脾利水，而且以米饮调服，既可养胃抉正，亦可防冬葵子之过于滑利。
10027204,葵子如圣散,nan,nan,方出《孙真人海上方》，名见《医灯续焰》卷十五,催生。主治妇人产难。,nan,nan,nan,黄葵子（炒）70粒。,烂研。,nan,须见正产候，方可服之。,nan,nan,nan,nan,nan,nan
10027206,葵子蜀黍汤,nan,nan,《产科发蒙》卷二,子淋，小便涩痛。,nan,nan,nan,冬葵子、蜀黍、木通、滑石各等分。,nan,nan,nan,nan,nan,nan,每服4钱，以水1盏半，煎至1盏，温服。,nan,nan
10027207,葵子汤,葵花汤,nan,《圣济总录》卷一五七,妊娠数日不产。,nan,nan,nan,冬葵子（炒）1合，滑石（碎）1两，瞿麦（去根，锉）1两，丹参（锉）1两半。,上为粗末。,nan,忌海藻、菘菜、桃、李、雀肉等。,nan,nan,nan,nan,nan,nan
10027218,坤厚资生丸,nan,nan,《大生要旨》卷一,妇女经事不调，临期腹痛，不能受孕。,nan,nan,nan,九制熟地4两，当归（酒蒸）4两，白芍（酒炒）3两，川芎（酒蒸）1两5钱，白术（陈土炒）4两，茺蔚子（酒蒸）4两，香附4两（醋、酒、生姜汁、盐水各炒1两），丹参3两（酒蒸）。,上为末，以益母草8两，酒、水各半，熬膏，炼蜜为丸。,nan,nan,nan,nan,nan,每早服4钱，开水送下。月经先期而至，脉数有热，属血热，加生地、丹皮；后期而至，脉迟厥冷，属血寒，加肉桂；将行而腹痛，是气滞，加乌药、木香；食少气虚，面色(白光)白，四肢无力，是为气血两亏，减附子1半，加人参、黄耆、河车、茯神、枣仁、远志之类。,nan,nan
10027224,坤元是保丹,nan,nan,《肯堂医论》卷下,孕妇伤寒将欲堕胎。,nan,nan,nan,飞青黛5钱，伏龙肝2两。,上为末。,nan,此丹只可施于伤寒，极热之症不可概施也。,nan,nan,nan,nan,nan,nan
10027304,栝楼子散,瓜蒌子散,nan,《圣惠》卷七十四,妊娠心烦躁热，口干，头目不利。,nan,nan,nan,栝楼子2升（干者），黄耆1两（锉），枳壳1两（麸炒微黄，去瓤），人参半两（去芦头），甘草半两（炙微赤，锉），石膏1两。,上为散。,nan,nan,nan,nan,nan,瓜蒌子散（《普济方》卷三四○）。,nan,nan
10027328,蜡酒,nan,nan,《圣济总录》一五四,妊娠胎动，腹痛下血。,nan,nan,nan,蜡1钱。,nan,nan,nan,nan,nan,nan,上以清酒2盏，煎3-5沸，投蜡令销，顿服。,nan,nan
10027350,来苏饮,nan,nan,《女科万金方》,妊娠欲产未产，由气逆也。,nan,nan,nan,木香、神曲、陈皮、白芍、阿胶、黄耆、煨姜。,nan,nan,nan,nan,nan,nan,加糯米1撮，水煎服，连进妙。,nan,nan
10027551,梨汁饮子,nan,nan,《圣惠》卷七十四,妊娠中风，失音不语，心神冒闷。,nan,nan,nan,梨汁2合，竹沥2合，生地黄汁2合，牛乳2合，白蜜半合。,上相和令匀。,nan,nan,nan,nan,nan,nan,nan,nan
10027570,李氏家传快气汤,nan,nan,《普济方》卷三三七引《产经》,宽中快气，抑阳辅阴，入月滑胎易产。主治妊娠恶阻。,nan,nan,nan,枳壳5两，缩砂2两，香附子2两，甘草2两。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027571,李氏天仙藤散,nan,nan,《冯氏锦囊?杂症》卷十七,子气。妊娠三月之后，两足渐肿，行步艰难，饮食不美，状似水气。,nan,nan,nan,天仙藤（洗，略炒）、香附子（炒）、陈皮、甘草、乌药各等分。,上为末。,nan,nan,nan,nan,nan,nan,nan,nan
10027616,理气散瘀汤,理气止瘀汤,nan,《傅青主女科》（清?傅山）,妊妇有跌扑闪挫，遂致小产，血流紫块，昏晕欲绝者。,nan,nan,nan,人参1两，黄耆1两（生用），当归5钱（酒洗），茯苓3钱，红花1钱，丹皮3钱，姜炭5钱。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027617,理气渗湿汤,nan,nan,《中医妇科治疗学》,理气行水。治妊娠三月之后，先是脚浮肿，渐至腿膝，步行艰难，甚至脚趾间出黄水，胸胁作胀，晨轻晚重，食少苔腻，脉沉弦。,nan,nan,nan,生香附9克，木香6克，砂壳4.5克，朴花、茅术须各6克，五加皮、云苓皮各9克，桑枝15克。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027661,理中汤,nan,nan,《医略六书》卷二十八,孕妇心气疼痛，脉迟者。,nan,nan,nan,白术3钱，炮姜1钱半，炙草1钱半。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027668,理中汤,nan,nan,《广嗣纪要》卷十二,妊娠吐清水，同食物出者。,nan,nan,nan,人参1钱，白术1钱，炙草3分，干姜5分，藿香叶5分。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027696,鲤鱼头煮冬瓜,nan,nan,《民间方》,利水消肿，下气通乳。适用于脾虚型妊娠水肿。,nan,nan,nan,鲤鱼头1个，冬瓜90克。,将鱼头洗净去鳃，冬瓜去皮切成块，把炒锅放在文火上，倒入鲤鱼头、冬瓜加水1000克煮沸，待鲤鱼头熟透即可。,nan,nan,nan,nan,nan,nan,nan,nan
10027697,鲤鱼汁,nan,nan,《圣济总录》卷一九O,妊娠小便淋。,nan,nan,nan,鲤鱼1头重半斤（煮治如食法），葵菜6茎（去根），葱白2茎（细切）。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027698,鲤鱼粥,nan,nan,《圣济总录》卷一九O,妊娠安胎。主妊娠胎动不安。,nan,nan,nan,鲤鱼1头（治如食法），糯米1合，葱2-7茎（细切），豉半合。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027707,立催芎归汤,nan,nan,《仙拈集》卷三,临盆难产，或子死腹中。,nan,nan,nan,当归1两，川芎5钱，益母草6钱，朴消3钱。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027709,立竿见影方,nan,nan,《胎产秘书》卷中,活水瘦胎，软骨。主治死胎不下，横生逆产。,nan,nan,nan,黄葵花3钱，牡丹花3分，真芜荑3分，寸香1分，桑牛半个，巴豆半粒（去油），蓖麻半粒（去油）。,上为末，醋糊为丸，如弹子大，大黄为衣。,nan,nan,nan,nan,nan,nan,nan,nan
10027711,立侯下胎散,nan,nan,《胎产心法》卷中,临产或横逆，或血海干涸，或胎死不下，死在顷刻。,nan,nan,nan,皮消1钱（少壮者1钱5分），大附子3-5分（煨，去皮。体弱者用，壮者不用）。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027726,立生酥葵膏,nan,nan,《圣济总录》卷一五七,妊娠数日不产，或生不顺理，百方不得安。,nan,nan,nan,酥1斤，秋葵子1升，白蜜半斤，滑石1两半，瞿麦1两，大豆黄卷2两。,以清酒1升，细研葵子，入酥、蜜中，微火熬令熔，即下诸药，慢火煎，常令沸如鱼目，约半升，即以新绵滤，贮瓷器中。,nan,nan,nan,nan,nan,nan,nan,nan
10027728,立圣鹤顶丹,立圣丹,nan,《百一》卷十八引朱炳方,"难产,难产横逆恶疾，死胎不下。",nan,nan,nan,寒水石不拘多少（江南人谓之软石膏者，分作2处，1半生，1半炭火煅令通红）。,上为极细末，入朱砂再合研，色与桃花色相似即止。,nan,nan,nan,nan,nan,nan,nan,nan
10027820,利气泄火汤,nan,nan,《傅青主女科》卷下,平其肝中之火，利腰脐之气，使气生夫血而血清其火。主治妊娠多怒堕胎。,nan,nan,nan,人参3钱，白术1两（土炒），甘草1钱，熟地5钱（九蒸），当归3钱（酒洗），白芍5钱（酒炒），芡实3钱（炒），黄芩2钱（酒炒）。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027823,利窍催生散,nan,nan,《医略六书》卷二十九,产难胞阻，脉浮数者。,nan,nan,nan,白芷1两，滑石2两，伏龙肝1两，甘草1两，百草霜1两。,上为散。,nan,nan,nan,nan,nan,nan,nan,nan
10027973,连香饮,nan,nan,《玉案》卷五,妊娠痢疾，恐其坠胎者。,nan,nan,nan,广木香1钱，黄连1钱，白术1钱，白茯苓1钱，白芍6分，甘草6分，陈皮6分。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10028143,凉胎饮,nan,nan,《景岳全书》卷五十一,凉血安胎。治妊娠火盛，逼血妄行，卒然下血，胎动不安者。,nan,nan,nan,生地、芍药各6克，黄芩、当归各3～6克，生甘草2.1克，枳壳、石斛各3克，茯苓4.5克。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10028242,疗儿散,nan,nan,《傅青主女科》卷下,治产妇气血虚弱，胎死不下。,nan,nan,nan,人参20克，当归60克（酒洗），川牛膝15克，乳香6克（去油），鬼臼9克（研，水飞）。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10028360,灵枢保产黑神丹,nan,nan,《经验各种秘方辑要》,小产后诸症。,nan,nan,nan,陈墨1锭（须觅顶上选烟历百十年胶性全脱者，俟天雨时用新净瓷器当空接取洗砚，男子手磨成浓汁，倾入净细大瓷盘中，晒干刮下。每料约用净墨粉4钱，），百草霜2钱（陈者佳），天麻2钱（透明者，切时勿用水泡，研细待用），淮小麦面粉2钱（一半入药，一半为糊丸），大金箔50页（40页入药，余为衣）。,上为极细末，合和研匀，淮麦面粉打糊为丸，金箔为衣，晒极干，如芡实大，丸重1分，外蜡封固。,nan,此丹宜择吉日，净室中修合，一切药用具洁净。,nan,nan,nan,nan,nan,nan
10028378,灵效散,nan,nan,《玉案》卷五,妊娠尿血，比崩漏更甚。,nan,nan,nan,当归1两，生地1两，赤芍6钱，川芎6钱，山栀6钱，血余（煅存性）3钱，升麻3钱，龙骨3钱（煅，黄芩水浸），艾叶5钱。,上为末。,nan,nan,nan,nan,nan,nan,nan,nan
