序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10000280,当归补血汤,当归补血汤,经典,《内外伤辨惑论》,血虚阳浮发热证。肌热面赤，烦渴欲饮，脉洪大而虚，重按无力。亦治妇人经期、产后血虚发热头痛；或疮疡溃后，久不愈合者。（本方可用于妇人经期、产后发热等属血虚阳浮者，以及各种贫血、过敏性紫癜等属血虚气弱者。）,补气生血。,补益方,补血,黄芪（30克） 当归（6克）,以水二盏，煎至一盏，去滓，空腹时温服。,本方证为劳倦内伤，血虚气弱，阳气浮越所致。血虚气弱，阴不维阳，故肌热面赤、烦渴引饮，此种烦渴，常时烦时止，渴喜热饮；脉洪大而虚、重按无力，是血虚气弱，阳气浮越之象，是血虚发热的辨证关键。治宜补气生血，使气旺血生，虚热自止。方中重用黄芪，其用量五倍于当归，其义有二：本方证为阴血亏虚，以致阳气欲浮越散亡，此时，恐一时滋阴补血固里不及，阳气外亡，故重用黄芪补气而专固肌表，即“有形之血不能速生，无形之气所当急固”之理，此其一；有形之血生于无形之气，故用黄芪大补脾肺之气，以资化源，使气旺血生，此其二。配以少量当归养血和营，则浮阳秘敛，阳生阴长，气旺血生，而虚热自退。    至于妇人经期、产后血虚发热头痛，取其益气养血而退热。疮疡溃后，久不愈合，用本方补气养血，扶正托毒，有利于生肌收口。    《内外伤辨惑论》说：“血虚发热，证象白虎。”故本方应与白虎汤加以区别。白虎汤证是因于外感，热盛于内，病情属实；当归补血汤证由于内伤，为血虚气弱，病情属虚。因此，白虎汤证大渴而喜冷饮，身大热而大汗出，脉洪大而有力；当归补血汤证口渴则喜温饮，身虽热而无汗，脉大而虚，重按无力。所以《内外伤辨惑论》强调：“惟脉不长实，有辨耳，误服白虎汤必死。”,阴虚发热证忌用。,若妇女经期，或产后感冒发热头痛者，加葱白、豆豉、生姜、大枣以疏风解表；若疮疡久溃不愈，气血两虚而又余毒未尽者，可加银花、甘草以清热解毒；若血虚气弱出血不止者，可加煅龙骨、阿胶、山茱萸以固涩止血。,无。,方论  吴昆《医方考》卷3：“血实则身凉，血虚则身热。或以饥困劳役，虚其阴血，则阳独治，故令肌热、目赤、面红、烦渴引饮。此证纯象伤寒白虎汤之证，但脉大而虚，非大而长，为可辨尔。《内经》所谓脉虚血虚是也。当归味厚，为阴中之阴，故能养血；而黄芪则味甘补气者也，今黄芪多于当归数倍，而曰补血汤者，有形之血不能自生，生于无形之气故也。《内经》日：‘阳生阴长’，是之谓尔。”《内外伤辨惑论》卷中：“治肌热，燥热，口渴引饮，目赤面红，昼夜不息，其脉洪大而虚，重按全无。《内经》曰脉虚血虚，又云血虚发热证象白虎，惟脉不长实有辨耳，误服白虎汤必死。此病得之于饥困劳役。”,nan,nan,nan
10000293,补血定痛汤,补血定痛汤,经典,《万病回春》（明?龚廷贤）,小产后瘀血腹痛,活血，止痛，祛瘀,补益方,补血,当归  川芎  熟地黄  白芍  延胡索  桃仁  红花  香附  青皮  泽泻   牡丹皮,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000295,神应养真丹,神应养真丹,经典,《三因极一病证方论》,四气侵袭肝脏，半身不遂，手足顽麻，语言謇涩，头旋目眩；兼治妇人产后中风，角弓反张；堕车落马，打扑伤损，瘀血在内,滋肝补肾、活血祛风、养血生发,补益方,补血,当归  天麻  川芎  羌活  白芍   熟地黄,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000306,通乳丹,通乳丹,经典,《傅青主女科》（清?傅山）,产后气血两虚，乳汁不下,补气养血，佐以通乳,补益方,气血双补,人参  黄芪  当归  麦冬  桔梗   川木通,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000309,加味圣愈汤,加味圣愈汤,经典,《医宗金鉴》,产后血虚，劳倦盗汗，多困少力，咳嗽有痰,补气养血，安胎,补益方,气血双补,人参  黄芪  当归  川芎  熟地黄  白芍  盐杜仲  续断  砂仁  桑寄生  盐菟丝子,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000316,当归芍药汤,当归芍药汤,经典,《千金要方》,产后虚损，不思饮食,调和气血，行滞化瘀,补益方,气血双补,当归  白芍  人参  肉桂  生姜   甘草  大枣  地黄,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000319,肠宁汤,肠宁汤,经典,《傅青主女科》（清?傅山）,妇人产后亡血过多，血虚少腹疼痛，按之即止,补气补血,补益方,气血双补,当归  熟地黄  人参  麦冬  阿胶  山药  续断  甘草  肉桂,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000336,固阴煎,固阴煎,经典,《景岳全书》（明?张景岳）,肝肾亏虚之遗泄，崩带，经多，胎动，产后恶露不止，妇人阴挺,补益肝肾，固涩滑脱,补益方,补阴,人参  熟地黄  麸炒山药  山萸肉 制远志  炙甘草  五味子  盐菟丝子,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000366,右归饮,右归饮,经典,《景岳全书》（明?张景岳）,肾阳不足，阳衰阴胜，腰膝酸痛，神疲乏力，畏寒肢冷，咳喘，泄泻，脉弱，以及产妇虚火不归元而发热者,温补肾阳,补益方,补阳,熟地黄  山药  枸杞子  山萸肉   炙甘草  茯苓,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000380,养荣壮肾汤,养荣壮肾汤,经典,《傅青主女科》（清?傅山）,产后感受风寒，腰痛不可转侧,nan,补益方,补阳,当归  防风  独活  肉桂  杜仲   续断  桑寄生,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000419,茯神散,茯神散,经典,《医宗金鉴》,产后血虚，心气弱，惊悸，恍惚不安宁,健脾养血、宁心安神,安神方,滋养安神,茯神  人参  黄芪  赤芍  牛膝   琥珀  龙齿  地黄  肉桂  当归,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000423,至宝丹,至宝丹,经典,《灵苑方》,卒中急风不语，中恶气绝，中诸物毒，暗风，中热疫毒，阴阳二毒，山岚瘴气毒，蛊毒，水毒等所致昏厥，痰盛气粗舌红苔黄垢腻，脉滑数。以及产后血晕，口鼻血出，恶血攻心烦躁气喘，吐逆，难产闷乱，死胎不下,化痰开窍，清热解毒,开窍方,凉开,水牛角  玳瑁  琥珀  朱砂粉   雄黄粉  牛黄  冰片  麝香  安息香,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000464,趁痛丸,趁痛丸,经典,《经效产宝续编》,治产后遍身疼痛,益气补血，温经止痛,理气方,行气,牛膝  当归  肉桂  白术  黄芪   薤白  独活  生姜  炙甘草,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000473,桃核承气汤,桃核承气汤,经典,《伤寒论》（汉?张仲景）,瘀热蓄于下焦，少腹急结，大便色黑，小便自利，甚则谵语烦渴，其人如狂，至夜发热，及血瘀经闭，痛经，产后恶露不下，脉沉实或涩,逐瘀泻热,理血方,活血祛瘀,火单 桃仁  桂枝  大黄  芒硝  炙甘草,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000478,生化汤,生化汤,经典,《傅青主女科》（清?傅山）,产后血瘀留瘀，恶露不行，血块内结，小腹冷痛,养血祛瘀，温经止痛,理血方,活血祛瘀,当归  川芎  火单 桃仁  炮姜  炙甘草,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000479,失笑散,失笑散,经典,《太平惠民和剂局方》（宋?太平惠民和剂局）,小肠气及心腹痛，或产后恶露不行，或月经不调少腹急痛,活血化瘀，散结止痛,理血方,活血祛瘀,酒五灵脂  生蒲黄,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000480,桂枝茯苓丸,桂枝茯苓丸,经典,《金匮要略》（汉?张仲景）,妇人宿有症病，经断未及三月，而得漏下不止，胎动在脐上，月经困难，经停腹胀痛，难产，胎死腹中，胞衣不下产后恶露不尽而腹痛拒按者,活血化瘀，缓消癥块,理血方,活血祛瘀,桂枝  茯苓  牡丹皮  火单 桃仁  白芍,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000499,理冲汤,理冲汤,经典,《医学衷中参西录》（清?张锡纯）,妇女经闭不行，或产后恶露不尽，结为癥瘕，以致阴虚作热，阳虚作冷，食少劳嗽，室女月闭血枯，男子劳瘵，脏腑症瘕积聚，气郁脾弱，满闷痞胀，不能饮食,祛瘀消积，补益气血,理血方,活血祛瘀,黄芪  党参  白术  山药  天花粉  知母  三棱  醋莪术  鸡内金,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000520,活血散瘀汤,活血散瘀汤,经典,《外科正宗》（明?陈实功）,产后恶露不尽，或经后瘀血作痛，或男子跌打损伤后瘀血流注肠胃作痛，渐成内痈；及腹痛大便燥结者。亦可用以治疗委中毒，局部肿痛微硬，屈曲艰难,活血祛瘀,理血方,活血祛瘀,当归尾  赤芍  桃仁  酒大黄  川芎   苏木  牡丹皮  枳壳  瓜蒌子  槟榔,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000525,调经散,调经散,经典,《太平惠民和剂局方》（宋?太平惠民和剂局）,产后身肿，疼痛，躁烦,活血止痛，利水安神,理血方,活血祛瘀,当归  肉桂  没药  琥珀  赤芍   细辛  麝香,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000527,散结定痛汤,散结定痛汤,经典,《傅青主女科》（清?傅山）,产后瘀血，小腹硬痛，兼见恶露不下或不畅,养血，化瘀，止痛,理血方,活血祛瘀,当归  炒山楂  川芎  牡丹皮  荆芥穗炭  炒桃仁  益母草  乳香,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000537,胶艾汤（又名：芎归胶艾汤）,胶艾汤,经典,《金匮要略》（汉?张仲景）,妇人冲任虚损，血虚有寒证。崩漏下血，月经过多，淋漓不止，产后或流产损伤冲任，下血不绝；或妊娠胞阻，胎漏下血，腹中疼痛。,养血止血，调经安胎。,理血方,止血,川芎（6克）阿胶（6克）甘草（6克）艾叶（9克）当归（9克）芍药（12克）干地黄（15克）,以水五升，清酒三升，合煮，取三升，去滓，内胶令消尽，温服一升，日三服。不瘥更作。,暂无。,斟酌。,暂无。,无。,无。,nan,nan,nan
10000561,羚角钩藤汤,羚角钩藤汤,经典,《通俗伤寒论》,肝风上扰，头晕胀痛，耳鸣心悸，手足躁扰，甚则瘈疭，狂乱痉厥，及肝经热盛，热极动风，孕妇子痫，产后惊风,凉肝熄风，增液舒筋,治风方,平熄内风,羚羊角片  钩藤  桑叶  菊花  地黄 白芍  川贝母  姜竹茹  茯神  甘草,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000571,止痉汤,止痉汤,经典,《辨证录》,新产妇人，血虚发痉，手足牵搐，口眼歪斜，甚则角弓反张,熄风柔肝，化瘀通络,治风方,平熄内风,蝉蜕  半枝莲  蜈蚣  僵蚕  全蝎  地龙  胆南星  白附子  甘草  羌活葛根  白芍  黄芩片  大黄  芒硝,nan,nan,nan,nan,nan,nan,nan,nan,nan
10001060,阿胶汤,nan,nan,《千金翼》卷七,产后下痢。,nan,nan,nan,阿胶1两，当归1两，黄柏1两，黄连1两，陈廪米1升，蜡如棋子3枚。,nan,nan,nan,nan,nan,nan,上(口父)咀。以水8升，煮米蟹目沸，去米纳药，煮取2升，去滓，纳胶、蜡令烊，分4次服，1日令尽。,nan,nan
10001066,阿胶丸,nan,nan,《医略六书》卷三十,产后崩漏不止，不能乳子，脉软者。,nan,nan,nan,阿胶3两（蒲黄炒灰），丹参1两半（炒黑），川芎1两，鹿茸3两（炙灰），续断3两（炒灰），赤石腊3两（醋煅），龙骨3两（煅灰），当归3两，乌贼骨3两（煅）。,上为末，炼蜜为丸。,nan,nan,nan,nan,nan,每服5钱，米饮煎，去滓温服。,nan,产后任阳亏损，冲血妄行，故崩漏不止，不能乳子焉。阿胶补阴益血以除崩漏，丹参去宿生新以和血脉，川芎行血海以升阳，当归养血脉以归经，赤石脂涩血定崩漏，鹿茸灰壮阳止血崩，白龙骨涩虚脱，乌贼骨止漏经，续断灰续经脉以止崩漏也。蜜丸以润之，饮下以和之，使经血内充，则冲任完复，而经气固密，血不妄行。
10001067,阿胶丸,nan,nan,《圣济总录》卷一六四,产后泄泻，肠滑不止。,nan,nan,nan,阿胶（炒令燥）1两，黄柏（去粗皮，锉）1两，人参1两，干姜（炮）1两，当归（切，炒）1两，酸石榴皮1两。,上为末，面糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服30丸，食前米饮送下。,nan,nan
10001070,阿胶丸,nan,nan,《妇人大全良方》卷二十二,产后崩中，下血不止，虚羸无力。,nan,nan,nan,阿胶，赤石脂各45克，续断，川芎，当归，甘草，丹参各30克，龙骨，鹿茸（酥炙），乌贼骨，鳖甲（炙）各60克。,上为细末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,空腹时用温酒送下20～30丸。,nan,nan
10001074,阿胶丸,nan,nan,《圣惠》卷七十九,产后痢下脓血，腹痛。,nan,nan,nan,阿胶1两（捣碎，炒令黄燥），黄连1两（去须，微炒），干姜半两（炮裂，锉），木香3分，厚朴2两（去粗皮，涂生姜汁，炙令香熟）。,上为末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服30丸，食前粥饮送下。,nan,nan
10001077,阿胶丸,nan,nan,《博济》卷四,大安胎脏。主治产前产后诸疾。,nan,nan,nan,真阿胶4斤（火炙令热），蛇蜕,上为细末，以软粳米饭为丸，如鸡豆大，如丸时粘手，以少许面为丸。,nan,nan,nan,nan,nan,罂粟炒令黄，为末，是千金散，真阿胶炙令黄，为末，是黄散子；蛇蜕皮烧灰，为末，是通灵散子。,nan,nan
10001078,阿胶丸,nan,nan,《圣济总录》卷一六一,产后恶露不绝，腹痛气急，及产蓐三十六疾。,nan,nan,nan,阿胶（炙令燥）半两，乱发灰（别研）半两，代赭（别研）、干姜（炮）1两，马蹄半个（烧令烟尽），生干地黄（焙）1两1分，牛角腮（炙焦）2两。,上为末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服20丸，空心粥饮送下，日午、夜卧再服，加至40丸。,nan,nan
10001091,阿胶枳壳丸,nan,nan,《太平惠民和剂局方》卷九,产后虚羸，大便秘涩。,nan,nan,nan,阿胶（碎，炒），枳壳（浸，去瓤，麸炒）各60克，滑石（研飞为衣）15克。,上药研末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服20丸，温水送下。半日大便仍未通，再服。,nan,nan
10001092,阿胶枳壳丸,nan,nan,《三因》卷十七,产后虚羸，大便秘涩。,nan,nan,nan,阿胶、枳壳（麸炒，去瓤）各等分。,上为末，炼蜜为丸，如梧桐子大，别研滑石为衣。,nan,nan,nan,nan,nan,每服20丸，温水送下，半日来未通再服。,nan,nan
10001093,阿胶枳壳圆,nan,nan,《宋?太平惠民和剂局方》,治产后虚羸，大便秘涩。,nan,nan,nan,阿胶（碎炒）、枳壳（浸.去瓤.麸炒），各二两；滑石（研飞为衣）半两。,上为末，炼蜜圆，如梧桐子大。,nan,nan,nan,nan,nan,每服二十圆，温水下，半日来未通再服。,nan,nan
10001145,艾附丸,nan,nan,《济阴纲目》卷六,暖子宫。主宫冷不孕，白浊，产后积血。,nan,nan,nan,当归1两，芍药1两，熟地黄1两，生地黄1两，香附子1两，蕲艾1两，陈皮5钱，藿香5钱，白芷牡5钱，牡丹皮5钱，藁本5钱，丁皮3钱，木香3钱。,上为细末，酒糊为丸。,nan,nan,nan,nan,nan,每服3钱，子宫冷，热酒送下；白浊，盐汤送下；产后积血，艾醋煎汤送下。,nan,nan
10001167,艾煎丸,nan,nan,《普济方》卷三四五引《卫生家宝》,妇人产后，血海虚弱，面无颜色，腹痛，身体倦怠。,nan,nan,nan,艾叶（去梗）1斤，干姜半斤，当归4两（洗），白芍药半斤，熟干地黄4两（洗），附子2个（炮，去皮尖，切）。,上药各切细，用米醋5升煮干，取出焙干为末，醋糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服30-50丸，食前酒送下。,nan,nan
10001169,艾煎丸,nan,nan,《百一》卷十八,妇人一切虚寒，胎前产后赤白带下，或成血瘕。,nan,nan,nan,伏道艾（揉去尘土，择净枝梗，取叶）5两（先用大肥淮枣12两，砂瓶内水煮烂，去核，同艾叶1处捣烂如泥，捻成薄饼子，猛火焙干，乘热急碾为末），大汉椒（去目、枝梗并合口者，取净）5两（以阿胶2两，米醋3升，同椒于砂瓶内煮极干，取出焙燥，碾为细末），当归（去芦及须，酒洗）1两，白芍药（真白者）1两，熟干地黄（净洗，漉去浮者，晒干，酒浸蒸晒，再入酒浸蒸5-7次，如糖，煎香美方可用）1两，川芎1两，白薇1两，附子（大者，炮，去皮脐）1两，卷柏（取青叶）1两，泽兰（去枝梗，取叶，上8味各焙干）1两。,上8味同为细末，与前艾叶、椒末拌匀，米醋面糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服50-70丸至100丸、200丸、空心、食前艾醋汤送下。,nan,nan
10001181,艾曲散,nan,nan,《鸡峰》卷十九,利小便，消肿。主痢后或产后虚肿，水肿。,nan,nan,nan,艾曲1升（生），干姜1两，细辛1两，椒目1两，附子1两，桂1两。,上为细末。,nan,nan,nan,nan,nan,每服2-3钱，温酒调下。,nan,nan
10001196,艾叶散,nan,nan,《圣惠》卷七十九,产后脓血痢久不愈，肠胃疼痛，不思饮食，渐加羸瘦。,nan,nan,nan,艾叶1两（微炒），黄柏3分（涂蜜微炙，锉），赤芍药3分，黄连3分（去须，微炒），地榆3分（挫），甘草半两（炙微赤，锉），干姜半两（炮裂，锉），阿胶3分（捣碎，炒令黄燥）。,上为细散。,nan,nan,nan,nan,nan,每服2钱，以粥饮调下，日3-4次。,nan,nan
