序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10026392,救坤丹,nan,nan,《北京市中药成方选集》,益气和营，调经养血。主治妇女月经不调，忽多忽少，行经腹痛，崩漏带下。,nan,nan,nan,白芍5钱，川芎5钱，生地5钱，熟地5钱，当归5钱，黄芩5钱，茯苓5钱，乌药5钱，橘红5钱，阿胶（炒珠）4钱，苏叶4钱，砂仁4钱，香附（炙）4钱，白术（炒）4钱，琥珀4钱，人参（去芦）4钱，木香1钱，沉香1钱，川牛膝2钱，甘草2钱，益母草2两。,上为细末，炼蜜为丸，重2钱，蜡封固。,nan,孕妇忌服。,nan,nan,nan,nan,nan,nan
10026590,橘皮煎丸,橘皮丸,nan,《局方》卷五,久虚积冷，心腹疼痛，呕吐痰水，饮食减少，胁肋虚满，脐腹弦急，大肠虚滑，小便利数，肌肤瘦悴，面色萎黄，肢体怠情，腰膝缓弱，及治痃癖积聚，上气咳嗽，久疟久利，肠风痔疹；妇人血海虚冷，赤白带下，久无子息。,nan,nan,nan,当归（去芦，先焙）3两，萆薢3两，厚朴（去粗皮，姜汁制）3两，肉苁蓉（酒浸，微炙，切，焙干）3两，肉桂（去粗皮）3两，附子（炮，去皮脐）3两，巴戟（去心）3两，阳起石（酒浸，焙干，研如粉）3两，石斛（去根）3两，牛膝（去芦，酒浸）3两，杜仲（去皮，姜汁炙）3两，吴茱萸（水淘去浮者，焙干）3两，鹿茸（茄子者，燎去毛，劈开，酒浸，炙干）3两，干姜（炮）3两，菟丝子（酒浸，焙，捣）3两，三棱（煨熟，乘热捣碎）3两，甘草（炙）1两，陈橘皮（净洗，焙，为末）15两。,上为细末，以酒5升，于银石器内，将橘皮末煎熬如饧，却将诸药末入在内，一处搅和搜匀，仍入臼内，捣五百杵，为丸如梧桐子大。,nan,nan,nan,nan,nan,每服20丸，空心温酒送下；盐汤亦得。,nan,nan
10026671,聚宝养气丹,nan,nan,《朱氏集验方》卷八,诸虚不足，气血怯弱，头目昏晕，肢节倦怠，心志昏愦，夜梦失精，小便滑数，脾胃气虚；又治诸风瘫痪，半身不遂，语言謇涩，肢体重痛，寒湿气痹；或久寒宿冷泄泻，发疟寒热，下痢赤白，及肠风，痔瘘，下血不止；妇人子宫久冷，崩漏，带下五色，月候不调，腹胁刺痛，血下瘕血闭，羸瘦乏力。,nan,nan,nan,代赭石2两，紫石英2两，赤石脂2两，禹余粮2两（醋淬，水飞过，搜作锭子，候10分干，入砂盒内养火3日，罐子埋地中1宿，出火毒，入后药），阳起石（煅）半两，肉豆蔻（面包，煨）半两，鹿茸（酒炙）半两，破故纸（酒炒）半两，钟乳粉半两，五灵脂（酒研）半两，茴香（酒炒）半两，柏子仁半两，当归（酒浸，炙）半两，远志（去心，酒炒）半两，没药（别研）半两，白茯苓半两，附子（炮）半两，天雄（炮）半两，胡椒半两，沉香半两，丁香半两，木香半两，乳香半两，黄耆（蜜炙）半两，山药半两，苁蓉（焙）半两，肉桂半两，巴戟半两，血竭3钱，,上为细末，糯米煮糊为丸，如梧桐子大，留朱砂、麝香少许为衣。,nan,nan,nan,nan,nan,每服30丸，空心人参煎汤或枣汤下；妇人醋汤下。,nan,nan
10026693,蠲带丸,nan,nan,《活人心统》卷三,妇人久远赤白带下。,nan,nan,nan,当归1两，地黄1两，茯苓1两，石脂1两，香附1两，地榆1两，白芷1两，芍药1两，川芎1两，牡蛎1两，秦艽1两，龙骨5钱，扁豆衣5钱，干姜5钱，人参3钱，青木香3钱。,上为末，醋为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服50丸，空心白汤送下，每日2次。,nan,nan
10026973,克应丸,nan,nan,《医统》卷八十四,妇人赤白带下。,nan,nan,nan,熟地黄2两，赤芍药2两，当归2两半，赤石脂（煅）1两，龙骨1两，牡蛎（煅，以酒淬）1两，茯苓1两，牡丹皮1两，川芎1两，艾叶（制，研）1两。,上为末，醋糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服50丸，空心白汤送下。,nan,nan
10027222,坤顺丸,参茸济阴坤顺丸,nan,《全国中药成药处方集》（南京方）,益气，调经。主治妇女血气不足，腹冷腹痛，形寒，头晕，带下，腰酸，经水不调。,nan,nan,nan,鹿茸4两，五灵脂4两，石柱参2两，紫丹参3两，龟版胶3两，延胡索3两，鹿角胶3两，淡黄芩3两，阿胶4两（炒珠），川断3两，潞党参5两，川芎4两，炙黄耆5两，醋制香附3两，西当归6两，炙甘草3两，大熟地10两，广郁金2两，川贝母6两，春砂仁2两，菟丝子6两，白芍3两，枸杞子5两，大黄炭3两，白茯苓5两，陈皮4两，白术5两上肉桂1两5钱。,将熟地煮烂，和蜜为大丸，每粒3钱，蜡壳封固。,nan,nan,nan,nan,nan,每服1丸，开水和下。,nan,nan
10027270,栝楼散,nan,nan,《圣惠》卷七十三,妇人赤白带下，久不愈，羸困。,nan,nan,nan,栝楼1两（并皮细锉），白矾1两（研碎），消石1两，硫黄1两（研碎），（以上栝楼、白矾2味，于铫子内炒令黑色，然后入消石、硫黄，又同炒，令相入为度），禹余粮5两（烧，醋淬7遍），狗脊半分（去毛，末），麝香1钱（细研）。,上为细散。,nan,nan,nan,nan,nan,每服2钱，食前以温酒下。,nan,nan
10027329,蜡苓丸,nan,nan,《直指》卷十七,补虚，治浊，止渴。主治消渴。妇人血海冷，白带，白淫，白浊。,nan,nan,nan,黄蜡4两，雪白茯苓4两。,上茯芩为末，熔蜡和丸，如弹子大。,nan,nan,nan,nan,nan,每服1丸，不饥饱细嚼下。,nan,nan
10027451,老鸡丸,nan,nan,《灵验良方汇编》卷下,妇人下元气虚，五心烦热，食少，子宫冷，赤白带下，经水不调。,nan,nan,nan,胡黄连1两，银柴胡1两，人参1两，黄耆1两，熟地1两，川芎1两，远志1两，肉苁蓉1两，秦艽1两，甘草1两，当归1两，山药5钱，白术5钱，五味5钱，天冬1两2钱，麦冬1两2钱。,上为末，用老鸡1只，去油蒸烂，同药捣千余下，细极无骨渣，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服80-90丸，空心米饮送下。,nan,nan
10027502,类从散,nan,nan,《嵩崖尊生》卷十四,赤白带。,nan,nan,nan,白马毛1钱（和椒火烧），龟甲4钱（醋炙），鳖甲5钱（醋炙），牡蛎1两半（火炙）。,上为末。,nan,nan,nan,nan,nan,nan,nan,nan
10027534,离济膏,扶阳益火膏、温肾固真膏,nan,《理瀹》,扶阳益火，温肾固真。主治元阳衰耗，火不生土，胃冷成膈；或脾寒便溏，泄泻浮肿作胀；或肾气虚寒，腰脊重痛，腹脐腿足常冷；或肾气衰败，茎痿精寒；或精滑，随触随泄；或夜多漩溺，甚则脬冷，遗尿不禁，或冷淋、或寒疝、或脱精脱神之症。妇人子宫冷，或大崩不止，身冷气微阳欲脱者；或冲任虚寒，带下纯白者；或久带下脐腹冷痛，腰以下如坐冰雪中，三阳真气俱衰者。小儿慢脾风。,nan,nan,nan,生鹿角屑1斤（鹿茸更佳），高丽参4两（用油3、4斤先熬枯去渣听用，或用黄丹收亦可。此即参茸膏影子），生附子4两，川乌3两，天雄3两，白附子2两，益智仁2两，茅山术2两，桂枝2两，生半夏2两，补骨脂2两，吴茱萸2两，巴戟天2两，胡芦巴2两，肉苁蓉2两，党参1两，白术1两，黄耆1两，熟地1两，川芎1两，酒当归1两，酒白芍1两，山萸肉1两，淮山药1两，仙茅1两，蛇床子1两，菟丝饼1两，陈皮1两，南星1两，北细辛1两，覆盆子1两，羌活1两，独活1两，香白芷1两，防风1两，草乌1两，肉蔻仁1两，草蔻仁1两，远志肉1,两共享油24斤，分熬，再合鹿角油并熬丹收。再入净松香、陀僧、赤脂各4两，阳起石（煅）2两，雄黄、枯矾、木香、檀香、丁香、官桂、乳香（制）、没药（制）各1两，牛胶4两酒蒸化，如清阳膏下法。（一加倭硫磺用浮萍煮过者）。,nan,nan,nan,nan,nan,nan,nan,nan
10027584,理经四物汤,nan,nan,《竹林女科》卷一,妇人血虚有热，经来如屋漏水，头昏目眩，小腹作痛，更兼白带，咽中臭如鱼腥，恶心吐逆。,nan,nan,nan,川芎1钱，当归1钱，白芍1钱，生地黄1钱，白术（蜜炙）1钱，柴胡1钱，香附（童便制）1钱，玄胡索1钱，黄芩8分，三棱8分。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027795,利肝解湿汤,nan,nan,《辨证录》卷十一,解肝中之火，利膀胱之水。主治妇人肝经湿热，带下色青，甚则色绿，如绿豆汁，稠粘不断，其气亦腥。,nan,nan,nan,白芍2两，茯苓1两，干鸡冠花5钱，炒栀子3钱。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027806,利火汤,nan,nan,《傅青主女科》卷上,治火结于下，熏蒸水湿，妇人带下色黑，如黑豆汁，气腥，腹中疼痛，小便时如刀刺，阴门发肿，面色发红，久而黄瘦，饮食亢进，渴喜凉饮。,nan,nan,nan,大黄9克，白术15克（土炒），茯苓9克，车前子9克（酒炒），王不留行9克，黄连g克，栀子9克（炒），知母6克，石膏1.5克（煅），刘寄奴9克。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10027871,痢带灵,nan,nan,《中药制剂汇编》,止痢，止带，止血。主治赤白痢疾，崩漏带下。,nan,nan,nan,牛、羊角及蹄甲（炭）1000g，白及50g。,将牛、羊角及蹄甲，洗刷干净，晾干，置密闭容器内，加热闷煅6～8小时，至全部角质炭化，放冷取出，制成极细粉，白及亦制成细粉，合并混匀，水泛为丸，干燥，包红色糖衣，每500粒重75g。,nan,nan,nan,nan,nan,nan,nan,nan
10028008,莲子百合煲猪肉,nan,nan,《饮食疗法》,交通心肾，固摄精气。适用于梦遗、心悸、失眠、滑精、淋浊、带下。,nan,nan,nan,莲子30克，百合30克，瘦猪肉200～250克。,将莲子、百合、瘦猪肉加水适量，置文火上煲熟。,nan,nan,nan,nan,nan,nan,nan,nan
10028015,莲子清心饮,nan,nan,《郑氏家传女科万金方》卷一,白浊。并治带下赤白，五心烦热。,nan,nan,nan,石莲肉、麦冬、黄芩、地骨皮、人参、车前子、甘草、赤芍、黄耆。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10028034,敛带固真丸,nan,nan,《活人方》卷七,调补而兼收涩。主治郁怒伤于肝，劳倦伤干脾气，带下或赤或白，或赤白不分，或成黄色，淋漓不净，腥秽败浊，旦夕不止，久则头目虚眩，乍寒乍热，骨蒸烦嗽，肢体倦怠，肌黄形瘦，腰膝痿痹，步履艰难。,nan,nan,nan,制香附8两，醋艾4两，白术3两，茯苓3两，当归3两，川芎3两，芍药3两，赤石脂2两，鹿角霜2两，牡蛎粉2两，椿皮2两，黄柏2两，龙骨1两。,金樱膏熬热为丸。,nan,nan,nan,nan,nan,nan,nan,nan
10028501,刘刺史丸,nan,nan,《鲁府禁方》卷三,赤白带下。,nan,nan,nan,肉苁蓉（酒洗）1两3钱，覆盆子（去蒂）1两2钱，蛇床子1两2钱，菟丝子（酒制）1两2钱，乌贼骨8钱，五味子6钱，当归（酒洗）1两2钱，川芎1两1钱，白芍1两，防风6钱，黄芩5钱，艾叶3钱，牡蛎8钱（盐泥固济煨透，去泥，研）。,上为末，炼蜜为丸。,nan,nan,nan,nan,nan,nan,nan,nan
10028541,硫黄杯,nan,nan,《本草纲目》卷十一,清上实下，升降阴阳，通九窍，杀三虫，除梦遗，悦容颜，解头风，开胸膈，化痰涎，明耳目，润肌肤，添精髓，蠲疝坠。主治妇人血海枯寒，赤白带下。,nan,nan,nan,石硫黄（无砂）、明矾少许。,用瓷碗1只，以胡桃擦过，入石硫黄生溶成汁，加入明矾少许，以杖掠去绵，滤过，再入碗溶化，倾入杯内，荡成杯，取出埋土中1夜，木贼打光用之，欲红入朱砂；欲青则入葡萄，研匀同煮成。,nan,nan,nan,nan,nan,nan,nan,nan
10028543,硫黄补火丸,nan,nan,《理瀹》,男子精寒痿弱，白浊遗精；女子宫寒虚冷，赤白带下；寒泄。,nan,nan,nan,硫黄6钱，母丁香5钱，麝1钱。,上研末，独头蒜为丸，如豆大，朱砂为衣。,nan,nan,nan,nan,nan,nan,nan,nan
10028568,硫麦丸,nan,nan,《医林绳墨大全》卷九,妇人白带。,nan,nan,nan,硫黄1两（炒），荞麦面1两（炒），牡蛎7钱。,上为丸。,nan,nan,nan,nan,nan,nan,nan,nan
10029055,鹿羹,nan,nan,《臞仙活人方》卷上,补益气力，助五脏，强阴。主头肉又治烦惫多梦，蹄治脚膝酸，血治肺痿吐血及崩带下。,nan,nan,nan,鹿肉不拘多少。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10029067,鹿角胶粥,nan,nan,《本草纲目》,补肾阳，益精血。适用于肾气不足所致的阳痿、早泄、遗精、腰痛、妇女子宫虚冷、不孕、崩漏、带下等。,nan,nan,nan,鹿角胶15～20克，粳米100克，生姜3片。,先煮粳米作粥，待沸后，放入鹿角胶、生姜同煮为稀粥。,nan,阴虚火旺、口干舌燥、尿黄便秘或感冒发热者忌服。适宜于冬季服用。,nan,nan,nan,nan,nan,nan
10029077,鹿角菟丝丸,nan,nan,《中医妇科治疗学》,补肾温阳。主治妇人白带清稀，久下不止，面色苍白，精神疲乏，形寒肢冷，头晕眩，心悸气短，腰痛如折，小便频数，五更泄泻，带不甚多者。,nan,nan,nan,鹿角霜2两，菟丝子5钱，牡蛎5钱，白术5钱，杜仲5钱，莲须3钱，银杏5钱，芡实3钱。,上为细末，酒煮米糊为丸，如梧桐子大。,nan,nan,nan,nan,nan,nan,nan,nan
10029093,鹿茸膏,nan,nan,《全国中药成药处方集》（沈阳方）,滋补强壮，生精补肾。主治五劳七伤，半身不遂，腹痛疝气，阳萎早泄，妇女白带，腰痛崩漏，虚冷腹痛。,nan,nan,nan,麻油1斤4两，甘草2两，芝麻4两，紫草2钱，天门冬3钱，寸冬3钱，远志3钱，生地3钱，熟地3钱，牛膝3钱，蛇床子3钱，虎骨3钱，菟丝子3钱，鹿茸3钱，苁蓉3钱，川断3钱，紫梢花3钱，木鳖子3钱，杏仁3钱，谷精子3钱，官桂3钱，黄丹5两，松香8两，硫黄2钱，雄黄2钱，龙骨2钱，赤石脂（各为末）2钱，乳香5钱，没药5钱，木香5钱，母丁香（各为末）5钱，蟾酥2钱，麝香2钱，阳起石2钱，黄片1两。,将甘草入麻油内，熬至六分，下诸药：第一下芝麻；第二下紫草；第三下天门冬、寸冬、官桂等十七味，文武火熬至枯黑色，去滓，下黄丹；第四下松香，使槐柳枝不停搅，滴水不散；第五下硫黄、雄黄、赤石脂，再上火熬半小时；第六下乳、没、木香、丁香再熬，离火放温；第七下蟾酥、麝香、阳起石，滴水不散；第八下黄片。用瓷罐盛之，以烛封口，入水浸三日，去火毒，用红绢摊贴之。,nan,nan,nan,nan,nan,nan,nan,nan
10029097,鹿茸胶,nan,nan,《北京市中药成方选集》,壮阳补脑，生精补髓。主治四肢无力，腰膝酸软，肾虚阳痿，妇女崩漏带下。,nan,nan,nan,老鹿茸160两。,上将鹿茸切块，洗净，煎七昼夜，加黄酒32两，冰糖32两，收胶。,nan,nan,nan,nan,nan,nan,nan,nan
10029148,露华汤,nan,nan,《传信适用方》卷四,妇人赤白带下。,nan,nan,nan,干莲房（来年者良）。,上为细末。,nan,nan,nan,nan,nan,nan,nan,nan
10029482,麻子酒,nan,nan,《千金》卷八,令人肥健。主虚劳百病，伤寒风湿，及妇人带下，月水往来不调，手足疼痹着床。,nan,nan,nan,麻子1石，法曲1斗。,上为末。,nan,一月不得与男子交通，将养如初产法。,nan,nan,nan,nan,nan,nan
10029533,马护干散,nan,nan,《圣济总录》卷一五二,妇人带下五色。,nan,nan,nan,马护干（烧存性）。,上为细末。,nan,nan,nan,nan,nan,nan,nan,nan
10029549,马毛散,马尾散,nan,《圣惠》卷七十三,妇人漏下赤白久不止，成黑。,nan,nan,nan,马毛1两（烧为粉），赤茯苓2两，牡蛎1两（烧为粉），鳖甲,上为细散。,nan,nan,nan,nan,nan,nan,nan,nan
10029657,茅根汤,茅根葛根汤、茅葛汤,nan,《名家方选》,带下，诸药不效者。,nan,nan,nan,茅报4钱，丁子1钱，肉桂1钱。,上为粗末。,nan,nan,nan,nan,nan,nan,nan,nan
10029660,茅花散,nan,nan,《普济方》卷三三一,治妇人血崩不止，赤白带下。,nan,nan,nan,茅花1握（炒），棕树皮10厘米，嫩荷叶3张，甘草节60克。,上药为细末。,nan,nan,nan,nan,nan,nan,nan,nan
10029725,秘元煎,秘元汤（《会约医镜》卷十三）。,nan,《景岳全书》卷五十一,养心健脾，补肾固精。治心脾两虚，肾失封藏，夜梦遗精，带下白浊。,nan,nan,nan,远志2.4克，山药6克，芡实6克，枣仁（炒，捣碎）6克，白术（妙）、茯苓各4.5克，炙甘草3克，人参3～6克，五味子14粒（畏酸者去之），金楔子（去核）6克。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10029757,摩腰膏,摩腰丹（《医学正传》卷四）。,nan,《丹溪心法》卷四,治老人、虚人腰痛，及妇人白带。,nan,nan,nan,附子尖、乌头尖、南星各7.5克，雄黄3克，樟脑、丁香、干姜、吴茱萸各4.5克，朱砂3克，麝香五粒（大者）。,上药为末，蜜丸如龙眼大。,nan,nan,nan,nan,nan,nan,nan,nan
10029767,牡丹煎圆,nan,nan,《宋?太平惠民和剂局方》,治妇人冲任本虚，少腹挟寒，或因产劳损，子脏风寒，搏于血气，结生瘕聚，块硬发歇，脐腹刺痛，胁肋紧张，腰膝疼重，拘挛肿满，背项强急，手足麻痹，或月水不调，或瘀滞涩闭，或崩漏带下，少腹冷疼，寒热盗汗，四肢酸痛，面色萎黄，多生僢僣，羸乏少力，心多惊悸，不欲饮食。,nan,nan,nan,延胡索、缩砂仁，各半两；赤芍药、牡丹皮，各一两；山茱萸、干姜（炮），各半两；龙骨（细研水飞）、熟干地黄（酒浸）、槟榔、羌活，各二两；五味子、人参、白芷、当归（去芦.酒浸）、干山药、泽泻、续断（细者）、肉桂（去粗皮）、白茯苓、白术、附子（去皮.脐）、木香、牛膝（去苗.酒浸一宿.焙.炮，为末，炒熟），各一两；石斛（去根.酒浸）三两。,nan,nan,妊娠不宜服。,nan,nan,nan,nan,nan,nan
10029903,宁坤至宝丹,nan,nan,《卫生鸿宝》卷五,益气补血，调经种子，安胎催生。（不孕）治妇人月经不调，久不受孕，带下崩淋，虚劳，胎前产后诸病。,nan,nan,nan,嫩黄耆（蜜炙）90克，白术（陈壁土炒）、枣仁（炒香）、归身（酒炒）、香附（杵，米酒制）、川断（酒炒）、条芩（酒炒）、甘枸杞、血余（炼，不见火）、阿胶（蛤粉炒）、杜仲（盐水炒）、各60克，茯苓（乳制）、白芍（酒炒）、丹参（酒炒）各45克，北五味（焙）18克，甘草（蜜炙）、朱砂（飞，为衣）各30克，大生地（酒煨）120克。,各为细末。称准分两，和匀，炼蜜为丸，每丸重9克。,nan,nan,nan,nan,nan,nan,nan,nan
10029958,暖宫定痛汤,nan,nan,《刘奉五妇科经验》,暖宫散寒，行气活血，化瘀定痛。治慢性盆腔炎或不孕，属于下焦寒温汽血凝结者。症见腰痛，少腹发凉，隐隐作痛，白带清稀；畏寒喜暖。,nan,nan,nan,橘核9克，荔枝核9克，小茴香9克，葫芦巴9克，延胡索9克，五灵脂9克，川楝子9克，制香附9克，乌药9克。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10029959,暖宫丸,nan,nan,《太平惠民和剂局方》卷九,助阳暖宫。治冲任虚损，元阳不足，下焦久冷，月经不调，崩漏带下，宫寒不孕。,nan,nan,nan,生硫黄180克，禹余粮（醋淬，手拈为度）270克，赤石脂（火煅红）、附子（炮，去皮、脐）、海螵蛸（去壳）各90克。,上为细末，以醋糊和丸，如梧桐子大。,nan,nan,nan,nan,nan,nan,nan,nan
10029960,暖宫圆,nan,nan,《宋?太平惠民和剂局方》,治冲任虚损，下焦久冷，月事不调，或来多不断，或过期不至，或崩中漏血，赤白带下，或月内再行，淋沥不止，带下五色，经脉将至，腰腿沉重，痛连脐腹，小便白浊，面色萎黄，肢体倦怠，饮食不进，渐至羸弱。,nan,nan,nan,生硫黄六两，禹馀粮（醋淬手拈为度）九两，赤石脂（火煅红）、附子（炮.去皮.脐）、海螵（去壳），各三两。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10030137,七宝美髯丹,nan,nan,《本草纲目》卷十八引邵应节,补肾，固精，鸟发，壮骨，续嗣延年。治肝肾不足，须发早白，齿牙动摇，梦遗滑精，崩漏带下，肾虚不育，腰膝疫软。,nan,nan,nan,赤白何首乌各500克（米泔水没三四日，去皮切片，用黑豆2升同蒸至豆熟，取出去豆，晒干，换豆再蒸，如此九次。晒干），赤白茯苓各500克（去皮，研末，以人乳拌匀晒干），牛膝250克（酒没一日，同何首乌第七次蒸至第九次，晒干）当归240克（酒没，晒），枸杞子240克（酒浸，晒），菟丝子240克（酒浸生芽，研烂，晒），补骨脂120克（以黑脂麻拌炒）。,上药石臼捣为末，炼蜜为丸，如梧桐子大。,nan,本方配制忌用铁器。,nan,nan,nan,nan,nan,nan
10030182,七制香附丸,nan,nan,《全国中药成药处方集》（天津方）,开郁顺气，调经养血。治血滞经闭，胸闷气郁，两胁胀猜，饮食扶少，四股无力，或腹内血块，攻审作痛，及寒湿白带等。,nan,nan,nan,香附（醋制）3.42干克生地生白芍当归熟地各120克川芎120克艾炭60克白术（麸炒）益母草各120克甘草30克山萸肉（酒制）60克炒枣仁60克茯苓（去皮）120克生阿胶天冬各60克砂仁45克人参（去芦）30克黄芩60克延胡（醋制）45克,用生艾叶30克，小茴香30克，大米30克，三味熬透去滓取汁，再和鲜牛乳210克，大盐（化水）21克，拌方内香附，浸透微炒，和群药共为细粉，黄酒泛小丸。,nan,孕妇忌服。,nan,nan,nan,nan,nan,nan
10030239,千金封脐膏,nan,nan,《寿世保元》卷四,治男子下元虚冷，遗精尿频，小肠疝气，单腹胀满，一切腰腿骨节疼痛，半身不遂；妇人子宫久冷，赤白带下，久不坐胎。（不孕）,nan,nan,nan,天门冬、生地黄、熟地黄、木鳖子、大附子、蛇床子、麦门冬、紫梢花、杏仁、远志、牛膝、肉苁蓉、官桂、肉豆蔻、菟丝子、虎骨、鹿茸各6克。,上药为末，入油620克，用文武火熬黑色，去滓澄清，再入黄丹250克，水飞松香120克同熬，用槐、柳条搅，至滴水不散为度。再下硫黄、雄黄、朱砂、赤石脂、龙骨各9克为末入内。除此不用见火。待药微冷定，再下腽肭脐1付，阿芙蓉、蟾酥各9克，麝香3克，阳起石、沉木香各9克，俱不见火。上为细末，人内。待药冷，下黄蜡18克。瓷器贮盛，封口。放水中浸三日，去火毒。,nan,nan,nan,nan,nan,取出，摊缎子上，或红绢上贴之。,nan,nan
10030263,乾坤一气膏,nan,nan,《外科正宗》卷四,治痞疾，无论新久；诸风瘫痪，湿痰流注，诸般恶疮、怪症；男子遗精，妇人赤白带下；男女精寒血冷，久无嗣息。（不育不孕）,nan,nan,nan,当归、白附子、赤芍、白芍、白芷、生地、熟地、川山甲、木鳖肉、巴豆仁、蓖麻仁、三棱、蓬术、五灵脂、续断、肉桂、玄参各30克，乳香、没药各36克，麝香9克，真阿魏60克（切薄片）。,上药切片，除后四味外，用香油2.5千克，余药皆人油浸（春三天，夏五天，秋七天，冬十天），浸毕，用桑柴火熬至药枯，细绢滤清。每用以净油500克入锅内，加飞丹360克，槐枝搅拌，候膏成，端下，渐下阿魏片，至化尽，方下乳、没、麝香，再搅匀，乘热倾入瓷罐内，临用汤中顿化。,nan,nan,nan,nan,nan,痞病，以红缎摊膏，贴患处；余病，用绫绢摊之；有肿者，对患处贴；男子遗精、妇人白带，贴丹田；诸风瘫痪，贴肾俞穴。,nan,nan
10030413,清带汤,nan,nan,《医学衷中参西录》上册,治妇女赤白带下。,nan,nan,nan,生山药30克，生龙骨（捣细）18克，生牡蛎（捣细）18克，海螵蛸（去净甲，捣）12克，茜草9克。,nan,nan,nan,nan,nan,nan,水煎服。单纯赤带，加白芍、苦参各6克；单纯白带，加鹿角霜、白术各9克。,nan,nan
10030441,清肝止淋汤,nan,nan,《傅青主女科》卷上,养血清肝。治妇人血虚火旺，带下色红，似血非血，淋沥不断。,nan,nan,nan,白芍30克（醋炒），当归30克（酒洗），生地15克（酒炒），阿胶9克（白面炒），粉丹皮9克，黄柏6克，牛膝6克，香附3克（酒炒），红枣10个，小黑豆30克。,nan,nan,nan,nan,nan,nan,水煎服。,方中白芍、当归、阿胶、小黑豆养血补肝；生地、丹皮凉血清肝；黄柏、牛膝清利湿热；香附理气调血。配合同用，使血旺而火自抑，火退则赤带自愈。,nan
10030527,清热通淋汤,nan,nan,《中医妇科治疗学》,清肝泻热，利水通淋。治妊娠肝经郁热，小便黄赤，艰涩不利，解时疼痛，频数而短，面色微红，头昏耳鸣，口苦而干，烦躁不安，大便燥结，带下黄色，舌红，苔厚黄而燥，脉滑数有力。,nan,nan,nan,黄连6克，黄柏9克，胆草6克，焦栀9克，甘草梢6克，车前草9克。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10030674,全鹿丸,nan,nan,《古今医统》卷四十八,补血气，益精髓，壮筋骨。治诸虚百损，五劳七伤，精神虚惫，头眩耳鸣，面色萎黄，体虚怕冷，腰膝酸软，阳痿精冷；妇人宫寒不孕，崩漏带下；老年阳衰，精髓空虚，步履不便，手足麻木，遗尿失禁。,nan,nan,nan,中鹿1只（用鹿肉加酒煮熟，将肉横切，焙干为末；取皮、肚杂洗净人原汤熬膏，和药末为丸；其骨须酥炙，为末，和肉末、药末一处；捣不成丸，加炼蜜），人参、白术（炒）、茯苓、炙甘草、当归、川芎、生地黄、熟地黄、黄耆（蜜炙）、天门冬、麦门冬、枸杞、杜仲（盐水炒）、牛膝（酒拌蒸）、山药（炒）、芡实（炒）、菟丝（制）、五味子、锁阳（酒拌蒸）、肉苁蓉、破故纸（酒炒）、巴戟肉、葫芦巴（酒拌蒸）、川续断、覆盆子（酒拌蒸）、楮实子（酒拌蒸）、秋石、陈皮各500克、川椒（去目，炒）、小茴香（炒）、沉香、青盐各250克。,先精制诸药为末，和匀一处，候鹿膏制成，和捣为丸，梧桐子大。用黄绢作小袋五十条，每袋约盛500克药丸，透置透风处，阴雨天须用火烘之。,nan,nan,nan,nan,nan,每服80～90丸，空腹及临卧时用姜汤、盐汤或白汤送下，冬月温酒亦可。,nan,nan
10030686,雀儿药粥,nan,nan,《太平圣惠方》（宋·王怀隐）,壮阳，补精血，益肝肾，暖腰膝。适用于肾气不足所致的阳痿、早泄、遗精、腰膝酸痛或冷痛、头晕眼花、视物不清、耳鸣耳聋、遗尿多尿、妇女带下。,nan,nan,nan,麻雀5只，菟丝子30～45克，覆盆子10～15克，枸杞子20～30克，粳米100克，细盐、葱白、生姜各适量。,先把菟丝子、覆盆子、枸杞子一同放入砂锅内煎取药汁。去掉药渣；再将麻雀去毛及肠杂，洗净用酒炒，然后与粳米、药汁加适量水一并煮粥，欲熟时，加入细盐、葱白、生姜，煮成稀粥食。,nan,nan,nan,nan,nan,每日2次，温热食。3～5天为一疗程，以冬季食用为佳。,nan,nan
10030787,妊娠白带,nan,nan,《全国中药成药处方集》（昆明方）,湿盛带下，腰酸肢软。,nan,nan,nan,于术16两，淮药16两，苍术6两，茯苓10两，猪苓6两，党参6两，杜仲8两，故纸6两，天雄8两，干姜6两，黄耆10两，柴胡10两，广皮4两，益智6两，薏米6两，甘草3两，白果3两。,上为末。,nan,nan,nan,nan,nan,每服2钱半，开水送下，早晚各1次。,nan,nan
