组合,关联度系数
"['消炎', '退肿']",0.00011974649239165913
"['消炎', '消翳']",0.00014709497062125043
"['消炎', '止痰']",0.00023323141084473364
"['消炎', '长骨']",0.00023323141084473364
"['消炎', '清肝热']",0.00023323141084473364
"['消炎', '长肉']",0.00023323141084473364
"['消炎', '清泻肝火']",0.00023323141084473364
"['健胃', '疏风']",3.9731589765945596e-05
"['健胃', '滋阴']",2.345556798297177e-05
"['健胃', '通便']",2.235678307399569e-05
"['健胃', '截疟']",1.9684613098730486e-05
"['健胃', '祛湿']",1.1500484362797492e-05
"['健胃', '益肾']",8.601989014395128e-06
"['健胃', '补血']",5.361870702005889e-06
"['健胃', '补气']",1.8448591033448647e-06
"['健胃', '养阴']",1.2646199881449771e-06
"['健胃', '壮阳']",1.2646199881449771e-06
"['健胃', '疗疮']",1.0929986305474593e-06
"['健胃', '镇惊']",1.5173408929314292e-07
"['健胃', '散风']",4.9553527239898365e-08
"['健胃', '润肠']",9.818651604265316e-08
"['健胃', '下气']",3.492596738485787e-07
"['健胃', '温肾']",4.516913739954775e-06
"['健胃', '固精']",6.09304185968107e-06
"['健胃', '定痛']",6.09304185968107e-06
"['健胃', '化积']",8.701968645802305e-06
"['健胃', '镇静']",8.701968645802305e-06
"['健胃', '温经']",9.455863465235304e-06
"['健胃', '退翳']",1.2939039365125748e-05
"['健胃', '和血']",1.854278646208629e-05
"['健胃', '涩精']",2.430003675829573e-05
"['健胃', '疗伤']",2.430003675829573e-05
"['健胃', '行瘀']",2.5955959753784508e-05
"['健胃', '续伤']",3.364645028797186e-05
"['健胃', '驱风']",3.5879383141673715e-05
"['健胃', '滋补']",3.825782546651446e-05
"['健胃', '强心']",3.825782546651446e-05
"['健胃', '催乳']",3.825782546651446e-05
"['健胃', '强壮']",4.079501032075439e-05
"['健胃', '驱蛔']",4.079501032075439e-05
"['健胃', '续骨']",4.640838478853215e-05
"['健胃', '肝肾']",5.287079558466412e-05
"['健胃', '固涩']",5.287079558466412e-05
"['健胃', '暖胃']",6.038883663923855e-05
"['健胃', '消胀']",6.46305492494198e-05
"['健胃', '清虚热']",7.432174020652327e-05
"['健胃', '醒脾']",7.432174020652327e-05
"['健胃', '醒神']",8.6096554250778e-05
"['健胃', '醒酒']",9.302146414838508e-05
"['健胃', '利气']",0.00010084256871635555
"['健胃', '消滞']",0.00010084256871635555
"['健胃', '止遗']",0.00010084256871635555
"['健胃', '杀菌']",0.00010978548080482764
"['健胃', '补五脏']",0.00012017362555673261
"['健胃', '角毒']",0.00013249464617615114
"['健胃', '清暑热']",0.00014753515327473044
"['健胃', '利温']",0.0001666912686620059
"['健胃', '栽疟']",0.00019283492517023493
"['健胃', '柔肝']",0.00019283492517023493
"['健胃', '湿中']",0.00019283492517023493
"['健胃', '抗结核']",0.00019283492517023493
"['健胃', '理血']",0.00019283492517023493
"['健胃', '清痰']",0.0002336911637504796
"['健胃', '利肠']",0.0003437628432527845
"['健胃', '清泄暑热']",0.0003437628432527845
"['健胃', '消带']",0.0003437628432527845
"['健胃', '清肝胆']",0.0003437628432527845
"['健胃', '开膈']",0.0003437628432527845
"['健胃', '平补']",0.0003437628432527845
"['健胃', '长腰力']",0.0003437628432527845
"['健胃', '化痞截疟']",0.0003437628432527845
"['通经', '截疟']",1.9274929958623677e-05
"['通经', '止渴']",1.5291224835844996e-05
"['通经', '清肝']",1.4344817254097197e-05
"['通经', '泻火']",1.2964908869345093e-05
"['通经', '益肾']",8.350391707490079e-06
"['通经', '补血']",5.16947533675538e-06
"['通经', '化湿']",3.954407067116583e-06
"['通经', '软坚']",2.8758843261950107e-06
"['通经', '补气']",1.7379005742279574e-06
"['通经', '除烦']",1.5404079204001109e-06
"['通经', '强筋骨']",1.1773647332069537e-06
"['通经', '开胃']",8.914345414612335e-09
"['通经', '润燥']",8.914345414612335e-09
"['通经', '消痈']",5.151698512229075e-11
"['通经', '排脓']",6.538642044473519e-09
"['通经', '宣肺']",8.332151281292832e-07
"['通经', '定惊']",1.0202783491120027e-06
"['通经', '补脾']",1.9887639572113702e-06
"['通经', '续筋']",2.9683210406028504e-06
"['通经', '拔毒']",4.1920813641099786e-06
"['通经', '补肝肾']",5.157811099595899e-06
"['通经', '清湿热']",6.8562535833066596e-06
"['通经', '熄风']",6.8562535833066596e-06
"['通经', '定喘']",8.172102330172848e-06
"['通经', '益精']",8.890052159593598e-06
"['通经', '化积']",8.890052159593598e-06
"['通经', '退热']",1.0455438895384805e-05
"['通经', '利小便']",1.8796287731701056e-05
"['通经', '泻下']",2.1525791938786787e-05
"['通经', '疗伤']",2.4579690196480097e-05
"['通经', '助阳']",3.185318070662857e-05
"['通经', '温肺']",3.185318070662857e-05
"['通经', '消瘀']",3.395878194897839e-05
"['通经', '清暑']",3.395878194897839e-05
"['通经', '行血']",3.619824884973366e-05
"['通经', '滋补']",3.8583224689289763e-05
"['通经', '祛寒']",3.8583224689289763e-05
"['通经', '强壮']",4.112694252604576e-05
"['通经', '舒肝']",4.112694252604576e-05
"['通经', '渗湿']",4.384452853682663e-05
"['通经', '排石']",6.500819743747444e-05
"['通经', '镇痉']",6.500819743747444e-05
"['通经', '止泻痢']",6.500819743747444e-05
"['通经', '催产']",6.963934155604368e-05
"['通经', '舒筋络']",7.47124453189113e-05
"['通经', '通利']",8.030139202522268e-05
"['通经', '通窍']",8.650031416208848e-05
"['通经', '纳气']",0.0001012593813018714
"['通经', '小便']",0.00012060348869243065
"['通经', '化浊']",0.00012060348869243065
"['通经', '壮筋骨']",0.00012060348869243065
"['通经', '玫毒']",0.00013293103379063975
"['通经', '消种']",0.00016714070364193256
"['通经', '心肾']",0.00019329088303696174
"['通经', '束带']",0.00019329088303696174
"['通经', '健脑']",0.00019329088303696174
"['通经', '化症']",0.00019329088303696174
"['通经', '化痞']",0.000234153643973542
"['通经', '能淋']",0.000234153643973542
"['通经', '宣鼻窃']",0.00034423184530175954
"['通经', '宣开毛窍']",0.00034423184530175954
"['通经', '濡目']",0.00034423184530175954
"['通经', '入络']",0.00034423184530175954
"['通经', '清势']",0.00034423184530175954
"['通经', '交通']",0.00034423184530175954
"['通经', '坠胎']",0.00034423184530175954
"['疏风', '滋阴']",2.2096553326966806e-05
"['疏风', '清肝']",1.3665773427817829e-05
"['疏风', '益肾']",7.855682905302808e-06
"['疏风', '化湿']",3.6306770215682738e-06
"['疏风', '疗疮']",8.593767055475876e-07
"['疏风', '镇惊']",7.564160871276204e-08
"['疏风', '疏肝']",4.95208079590026e-06
"['疏风', '温肾']",4.95208079590026e-06
"['疏风', '定痛']",6.587130552071496e-06
"['疏风', '熄风']",7.201531837849884e-06
"['疏风', '镇咳']",8.54355943036289e-06
"['疏风', '息风']",1.0048122830175199e-05
"['疏风', '退热']",1.0866156254452086e-05
"['疏风', '降气']",1.570585567317595e-05
"['疏风', '胜湿']",2.065144469912128e-05
"['疏风', '消疳']",2.20673074677602e-05
"['疏风', '补益']",2.5147352565021985e-05
"['疏风', '润肤']",2.5147352565021985e-05
"['疏风', '缩尿']",2.682288409198985e-05
"['疏风', '开窍']",2.682288409198985e-05
"['疏风', '降血压']",2.8597331876628607e-05
"['疏风', '祛寒']",3.924236744551335e-05
"['疏风', '强壮']",4.179914965099507e-05
"['疏风', '补肝']",4.179914965099507e-05
"['疏风', '固脱']",5.058504537588937e-05
"['疏风', '风热']",5.7584176984384894e-05
"['疏风', '升阳']",6.151052656712397e-05
"['疏风', '疏散']",6.151052656712397e-05
"['疏风', '解酒']",7.550218390296737e-05
"['疏风', '去湿']",8.731615915681668e-05
"['疏风', '镇心']",8.731615915681668e-05
"['疏风', '清肠']",8.731615915681668e-05
"['疏风', '泄热']",9.426064726916761e-05
"['疏风', '除痹']",0.00010210132845887843
"['疏风', '消痞']",0.0001110638155763094
"['疏风', '举陷']",0.00013381212622834426
"['疏风', '搜风']",0.00013381212622834426
"['疏风', '除温']",0.00013381212622834426
"['疏风', '角毒']",0.00013381212622834426
"['疏风', '除疳']",0.00014887220357917563
"['疏风', '消种']",0.00016804788762696254
"['疏风', '透表']",0.00016804788762696254
"['疏风', '理血']",0.00019421111120423995
"['疏风', '隆压']",0.0002350869152623336
"['疏风', '解鱼蟹毒']",0.0002350869152623336
"['疏风', '润泽脑髓']",0.0003451781586515379
"['疏风', '治血']",0.0003451781586515379
"['疏风', '助颜']",0.0003451781586515379
"['疏风', '升散透疹']",0.0003451781586515379
"['止痢', '补虚']",2.415187619753123e-05
"['止痢', '截疟']",1.4962722518080396e-05
"['止痢', '止渴']",1.1558760553836978e-05
"['止痢', '泻火']",9.594590686737292e-06
"['止痢', '益肾']",5.776272031729479e-06
"['止痢', '利咽']",5.164217588587983e-06
"['止痢', '养血']",4.298194547280865e-06
"['止痢', '补血']",3.2462567374352824e-06
"['止痢', '化湿']",2.320323751844877e-06
"['止痢', '除烦']",6.28748496322995e-07
"['止痢', '透疹']",2.3572321139475605e-07
"['止痢', '开胃']",1.0765552221903008e-07
"['止痢', '止带']",4.545153598489726e-07
"['止痢', '润肠']",5.818100672905224e-07
"['止痢', '定惊']",1.9841570628870153e-06
"['止痢', '安胎']",3.2408334155464846e-06
"['止痢', '退黄']",4.887931301600368e-06
"['止痢', '壮骨']",5.367501489453308e-06
"['止痢', '降压']",6.415349889155042e-06
"['止痢', '通乳']",6.985979764617678e-06
"['止痢', '补肝肾']",6.985979764617678e-06
"['止痢', '清湿热']",8.900362495428693e-06
"['止痢', '熄风']",8.900362495428693e-06
"['止痢', '定喘']",1.036014204736091e-05
"['止痢', '化积']",1.1150048474267704e-05
"['止痢', '破血']",1.1150048474267704e-05
"['止痢', '下乳']",1.1982438199817369e-05
"['止痢', '行水']",1.799325412268904e-05
"['止痢', '敛肺']",1.799325412268904e-05
"['止痢', '滋补强壮']",2.7846463093950113e-05
"['止痢', '抗癌']",3.3353508046271574e-05
"['止痢', '驱风']",3.989614595116542e-05
"['止痢', '行血']",3.989614595116542e-05
"['止痢', '滋补']",4.235295534543715e-05
"['止痢', '强壮']",4.496850088821225e-05
"['止痢', '驱蛔']",4.496850088821225e-05
"['止痢', '益肺']",5.073857759448075e-05
"['止痢', '消瘿']",6.935238605848548e-05
"['止痢', '解酒']",7.920019000137724e-05
"['止痢', '醒脾']",7.920019000137724e-05
"['止痢', '强腰膝']",7.920019000137724e-05
"['止痢', '填精']",8.486090597917273e-05
"['止痢', '益阴']",9.113159154930384e-05
"['止痢', '壮筋']",0.00011505535159805902
"['止痢', '杀菌']",0.00011505535159805902
"['止痢', '止泄']",0.00012552176144947635
"['止痢', '和脾']",0.0001984960578282069
"['止痢', '助消化']",0.0001984960578282069
"['止痢', '透脓']",0.0002394305296967436
"['止痢', '透痈']",0.00034958043612819123
"['止痢', '昌渴']",0.00034958043612819123
"['止痢', '壮肾止浊']",0.00034958043612819123
"['止痢', '止淋']",0.00034958043612819123
"['止痢', '辛温发表']",0.00034958043612819123
"['止痢', '涩脾']",0.00034958043612819123
"['止痢', '健脾助运']",0.00034958043612819123
"['止痢', '收效']",0.00034958043612819123
"['补虚', '清肝']",8.96143745199307e-06
"['补虚', '镇痛']",2.5698145568464614e-06
"['补虚', '除烦']",2.9153764039002716e-07
"['补虚', '养阴']",1.5162467016660575e-07
"['补虚', '疗疮']",9.812141106568806e-08
"['补虚', '透疹']",5.593228627476243e-08
"['补虚', '止带']",8.252889904108995e-07
"['补虚', '发汗']",2.3708513053194435e-06
"['补虚', '续筋']",5.3964378171622585e-06
"['补虚', '温肾']",7.532312121721896e-06
"['补虚', '养心']",8.78487544780926e-06
"['补虚', '降气']",1.965930005387584e-05
"['补虚', '宁心']",2.089424630379033e-05
"['补虚', '抗癌']",3.541137336976474e-05
"['补虚', '续伤']",3.972103057715837e-05
"['补虚', '驱风']",4.207149490555173e-05
"['补虚', '调中']",5.6301749212478436e-05
"['补虚', '托毒']",5.6301749212478436e-05
"['补虚', '清利湿热']",6.752085587459489e-05
"['补虚', '消胀']",7.188001390132093e-05
"['补虚', '舒筋络']",8.180606703032944e-05
"['补虚', '填精']",8.750590283003457e-05
"['补虚', '调气']",0.00010085801260048544
"['补虚', '壮筋骨']",0.00012836230971892404
"['补虚', '除痰']",0.0001408006898226677
"['补虚', '止惊']",0.0001408006898226677
"['补虚', '强身']",0.0001559585468653285
"['补虚', '蠲痹']",0.0001559585468653285
"['补虚', '宁神']",0.0001559585468653285
"['补虚', '益脾']",0.0001559585468653285
"['补虚', '温寒']",0.0001752320026579407
"['补虚', '强壮筋骨']",0.0001752320026579407
"['补虚', '栽疟']",0.0002014929900343715
"['补虚', '敛带']",0.0002014929900343715
"['补虚', '益气力']",0.0002014929900343715
"['补虚', '健脑']",0.0002014929900343715
"['补虚', '固冲']",0.0002424665499472095
"['补虚', '破宿血']",0.00035265554124803977
"['补虚', '泽肽']",0.00035265554124803977
"['补虚', '润操']",0.00035265554124803977
"['补虚', '定风']",0.00035265554124803977
"['补虚', '泽皱']",0.00035265554124803977
"['补虚', '去死肌']",0.00035265554124803977
"['补虚', '调肝']",0.00035265554124803977
"['补虚', '缓中']",0.00035265554124803977
"['平肝', '止渴']",8.503030059392458e-06
"['平肝', '泻火']",6.86780034597767e-06
"['平肝', '祛湿']",5.658367241895279e-06
"['平肝', '益肾']",3.772675472982212e-06
"['平肝', '利咽']",3.292040772442939e-06
"['平肝', '镇痛']",2.0197624915341272e-06
"['平肝', '软坚']",6.436269743559375e-07
"['平肝', '涩肠']",8.60526678109208e-08
"['平肝', '疗疮']",2.0445115503364697e-08
"['平肝', '开胃']",5.318449990965313e-07
"['平肝', '润燥']",5.318449990965313e-07
"['平肝', '消痈']",6.606233256545302e-07
"['平肝', '和中']",6.606233256545302e-07
"['平肝', '强筋']",3.9078898105143756e-06
"['平肝', '壮骨']",7.166361222402107e-06
"['平肝', '疏肝']",8.345007792009973e-06
"['平肝', '镇咳']",1.2682066515598556e-05
"['平肝', '导滞']",1.3537332054003315e-05
"['平肝', '泻下']",2.781998766605842e-05
"['平肝', '清心']",2.9440921547455035e-05
"['平肝', '消痰']",3.685108233687784e-05
"['平肝', '抗癌']",3.685108233687784e-05
"['平肝', '顺气']",4.121293537513726e-05
"['平肝', '滋补']",4.611155127441646e-05
"['平肝', '解蛇毒']",5.164698365453524e-05
"['平肝', '除热']",6.14424186734519e-05
"['平肝', '敛汗']",6.519724233423896e-05
"['平肝', '制酸']",6.519724233423896e-05
"['平肝', '风热']",6.519724233423896e-05
"['平肝', '疏散']",6.92475368719303e-05
"['平肝', '镇痉']",7.363277053985817e-05
"['平肝', '缓急']",0.00010274111566146993
"['平肝', '纳气']",0.00011070567127405284
"['平肝', '滋补肝肾']",0.0001427880319019026
"['平肝', '利肺']",0.00015797194340758103
"['平肝', '收敛固涩']",0.00015797194340758103
"['平肝', '聪耳']",0.00017727145154732005
"['平肝', '敛阴']",0.00020355848915525054
"['平肝', '提神']",0.00020355848915525054
"['平肝', '和营']",0.0002445580971843636
"['平肝', '调所']",0.0003547731344865773
"['平肝', '清势']",0.0003547731344865773
"['滋阴', '通便']",1.0460374394172245e-05
"['滋阴', '安胎']",6.148731494820536e-06
"['滋阴', '退黄']",8.266702854101138e-06
"['滋阴', '益精']",1.5705332184409726e-05
"['滋阴', '下乳']",1.665532040598383e-05
"['滋阴', '补肺']",1.978107709994792e-05
"['滋阴', '利胆']",2.337152619732996e-05
"['滋阴', '宁心']",2.4684807622535332e-05
"['滋阴', '利小便']",2.7506365194204796e-05
"['滋阴', '清心']",3.228777130723226e-05
"['滋阴', '涩精']",3.4047254612756817e-05
"['滋阴', '疗伤']",3.4047254612756817e-05
"['滋阴', '消痰']",3.990666448359936e-05
"['滋阴', '消瘀']",4.437285825534265e-05
"['滋阴', '强壮']",5.2108741125753144e-05
"['滋阴', '驱蛔']",5.2108741125753144e-05
"['滋阴', '调中']",6.142303387333958e-05
"['滋阴', '敛汗']",6.877435854370229e-05
"['滋阴', '填精']",9.317459802586636e-05
"['滋阴', '通利']",9.317459802586636e-05
"['滋阴', '强腰']",9.317459802586636e-05
"['滋阴', '解渴']",0.0001066830536329555
"['滋阴', '退虚热']",0.00011469970970993948
"['滋阴', '鲜毒']",0.00013442182189281338
"['滋阴', '小便']",0.00013442182189281338
"['滋阴', '除蒸']",0.00013442182189281338
"['滋阴', '强骨']",0.00014693834635089165
"['滋阴', '利膈']",0.00016217434140318454
"['滋阴', '定痫']",0.00018152592886179486
"['滋阴', '消疮']",0.00018152592886179486
"['滋阴', '强壮筋骨']",0.00018152592886179486
"['滋阴', '补阳']",0.00020786504156157515
"['滋阴', '摄血']",0.00020786504156157515
"['滋阴', '益髓']",0.00024891672045615487
"['滋阴', '能淋']",0.00024891672045615487
"['滋阴', '清肝热']",0.00024891672045615487
"['滋阴', '滋补养血']",0.0003591838243981599
"['滋阴', '润操']",0.0003591838243981599
"['滋阴', '清退虚热']",0.0003591838243981599
"['滋阴', '调元']",0.0003591838243981599
"['滋阴', '发胎']",0.0003591838243981599
"['通便', '补血']",7.865208122848077e-07
"['通便', '化湿']",3.856216196224116e-07
"['通便', '下气']",3.3282224946584726e-06
"['通便', '降压']",1.0636955703899331e-05
"['通便', '解暑']",1.0636955703899331e-05
"['通便', '温肾']",1.0636955703899331e-05
"['通便', '通乳']",1.1338314477929434e-05
"['通便', '散热']",1.2840838575903235e-05
"['通便', '镇咳']",1.536596147946878e-05
"['通便', '息风']",1.7249576990591153e-05
"['通便', '止痉']",1.9311309263941867e-05
"['通便', '退翳']",2.1569179537869743e-05
"['通便', '行水']",2.404409564223109e-05
"['通便', '敛肺']",2.404409564223109e-05
"['通便', '补益']",3.481114076200886e-05
"['通便', '开窍']",3.6675974664515665e-05
"['通便', '抗癌']",4.070967045426144e-05
"['通便', '助阳']",4.2894029239612386e-05
"['通便', '催吐']",4.2894029239612386e-05
"['通便', '逐水']",4.7643697572249954e-05
"['通便', '肝肾']",6.588770877109795e-05
"['通便', '敛汗']",6.970769505446062e-05
"['通便', '化滞']",6.970769505446062e-05
"['通便', '祛腐']",9.417306011584581e-05
"['通便', '清火']",9.417306011584581e-05
"['通便', '清肠']",0.00010057406036437233
"['通便', '缓急']",0.0001077075585524806
"['通便', '泄热']",0.0001077075585524806
"['通便', '温脾']",0.00011573723445874873
"['通便', '除痹']",0.00011573723445874873
"['通便', '泻水']",0.00012488870093604887
"['通便', '温补肾阳']",0.00013548538313010172
"['通便', '温阳']",0.00013548538313010172
"['通便', '脾胃']",0.00014801492424769414
"['通便', '缓泻']",0.00016326393490327662
"['通便', '蚀恶肉']",0.00020898066310014174
"['通便', '补火']",0.00020898066310014174
"['通便', '解蛇虫毒']",0.00020898066310014174
"['通便', '破滞']",0.0003603254697523012
"['通便', '肃肺']",0.0003603254697523012
"['通便', '益肠']",0.0003603254697523012
"['通便', '除燥']",0.0003603254697523012
"['通便', '调补']",0.0003603254697523012
"['截疟', '清肝']",4.149884651333258e-06
"['截疟', '祛湿']",2.6650580721709893e-06
"['截疟', '化湿']",1.462191733664353e-07
"['截疟', '透疹']",3.5648234347762653e-07
"['截疟', '镇惊']",1.2730905287750005e-06
"['截疟', '散风']",2.867514534904414e-06
"['截疟', '止带']",2.867514534904414e-06
"['截疟', '润肠']",3.1584404370094132e-06
"['截疟', '下气']",4.136273653976286e-06
"['截疟', '发表']",4.8811106975743535e-06
"['截疟', '补中']",7.104359039236674e-06
"['截疟', '解暑']",1.193506045830961e-05
"['截疟', '降逆']",1.266906818787883e-05
"['截疟', '补肝肾']",1.266906818787883e-05
"['截疟', '散热']",1.42368822231842e-05
"['截疟', '定痛']",1.42368822231842e-05
"['截疟', '熄风']",1.507350461785184e-05
"['截疟', '解热']",1.5947300770077777e-05
"['截疟', '导滞']",1.781312454657291e-05
"['截疟', '化积']",1.781312454657291e-05
"['截疟', '退热']",1.9848963006885434e-05
"['截疟', '止痉']",2.0935784013006997e-05
"['截疟', '行水']",2.5799044048230302e-05
"['截疟', '泻下']",3.3270425483900024e-05
"['截疟', '清暑']",4.734805365996797e-05
"['截疟', '驱蛔']",5.5220772475467195e-05
"['截疟', '壮腰']",7.211437571036372e-05
"['截疟', '散肿']",0.00011840431171247778
"['截疟', '杀菌']",0.00012758831587818265
"['截疟', '除风']",0.00013821753312068252
"['截疟', '除蒸']",0.00013821753312068252
"['截疟', '除痰']",0.00015077960664716672
"['截疟', '疗疳']",0.00015077960664716672
"['截疟', '蠲痹']",0.00016606114707250208
"['截疟', '消翳']",0.00016606114707250208
"['截疟', '蚀腐']",0.0001854582762093951
"['截疟', '化症']",0.00021184292689329504
"['截疟', '驱邪']",0.00036325277461801697
"['截疟', '攻癣']",0.00036325277461801697
"['截疟', '除疾']",0.00036325277461801697
"['截疟', '解疮痛']",0.00036325277461801697
"['止渴', '清肝']",2.5870825548363063e-06
"['止渴', '泻火']",2.0750786950129996e-06
"['止渴', '养血']",2.460354694699962e-07
"['止渴', '软坚']",7.6219274267042e-08
"['止渴', '透疹']",9.437691385338898e-07
"['止渴', '止带']",4.187330879701356e-06
"['止渴', '下气']",5.665230630946816e-06
"['止渴', '发表']",6.514612431007816e-06
"['止渴', '止呕']",8.458242375386504e-06
"['止渴', '安胎']",9.56355991850455e-06
"['止渴', '续筋']",1.1406280222336918e-05
"['止渴', '壮骨']",1.2768609994315283e-05
"['止渴', '解暑']",1.4247688191998398e-05
"['止渴', '通乳']",1.503390662010995e-05
"['止渴', '养心']",1.5852932163870626e-05
"['止渴', '益精']",2.0491137977890483e-05
"['止渴', '止痉']",2.3770327637076538e-05
"['止渴', '补肺']",2.495830390734921e-05
"['止渴', '行水']",2.8842235208673128e-05
"['止渴', '解郁']",3.0253328126561563e-05
"['止渴', '益胃']",3.8345230018235754e-05
"['止渴', '收涩']",4.215202587952438e-05
"['止渴', '降血压']",4.420046860414972e-05
"['止渴', '消痰']",4.635513072992481e-05
"['止渴', '养胃']",4.86241837240331e-05
"['止渴', '止汗']",5.3543219836624245e-05
"['止渴', '强心']",5.621514465523059e-05
"['止渴', '宽胸']",6.205027646841166e-05
"['止渴', '健脾胃']",6.205027646841166e-05
"['止渴', '续骨']",6.524600828829163e-05
"['止渴', '调中']",6.865313412733609e-05
"['止渴', '肝肾']",7.229516935536306e-05
"['止渴', '升阳']",8.039986530124221e-05
"['止渴', '益气血']",0.00010108821167748028
"['止渴', '镇心']",0.00010757380305863318
"['止渴', '益阴']",0.00010757380305863318
"['止渴', '泄热']",0.00011479188551653807
"['止渴', '消痞']",0.00013214217585569288
"['止渴', '补五脏']",0.00014282342173775608
"['止渴', '清胃']",0.00014282342173775608
"['止渴', '止泄']",0.00014282342173775608
"['止渴', '利咽喉']",0.00015543751968498387
"['止渴', '疗疳']",0.00015543751968498387
"['止渴', '通血脉']",0.00019022022543497413
"['止渴', '退目翳']",0.00019022022543497413
"['止渴', '祛热']",0.00019022022543497413
"['止渴', '利二便']",0.00019022022543497413
"['止渴', '通利肠胃']",0.00025780610862468495
"['止渴', '性津']",0.00025780610862468495
"['止渴', '能淋']",0.00025780610862468495
"['止渴', '补脑']",0.00036817074650116743
"['止渴', '角暑']",0.00036817074650116743
"['止渴', '益五脏']",0.00036817074650116743
"['止渴', '去眼赤']",0.00036817074650116743
"['止渴', '理肠']",0.00036817074650116743
"['止渴', '透诊']",0.00036817074650116743
"['止渴', '宽隔']",0.00036817074650116743
"['止渴', '收敛滋补']",0.00036817074650116743
"['止渴', '平补']",0.00036817074650116743
"['止渴', '催生断片']",0.00036817074650116743
"['止渴', '清肺胃']",0.00036817074650116743
"['止渴', '填骨髓']",0.00036817074650116743
"['清肝', '益肾']",4.832947257116249e-07
"['清肝', '养血']",1.538231919340216e-07
"['清肝', '驱虫']",1.2744858945978876e-08
"['清肝', '养阴']",8.554772444879788e-07
"['清肝', '镇惊']",2.514174275283776e-06
"['清肝', '开胃']",3.3032533482552084e-06
"['清肝', '消痈']",3.5955827823730413e-06
"['清肝', '排脓']",3.903237581814878e-06
"['清肝', '发汗']",7.439317330895645e-06
"['清肝', '壮骨']",1.3369544272570644e-05
"['清肝', '解暑']",1.4874720385499307e-05
"['清肝', '通乳']",1.5673986179048915e-05
"['清肝', '散热']",1.737230041425064e-05
"['清肝', '降气']",2.9651834008562195e-05
"['清肝', '解郁']",3.107595945027464e-05
"['清肝', '泻下']",3.7449081515400495e-05
"['清肝', '收涩']",4.306585523258799e-05
"['清肝', '消痰']",4.7295007141651135e-05
"['清肝', '驱风']",5.4522158907180374e-05
"['清肝', '破瘀']",5.720710249831895e-05
"['清肝', '舒肝']",6.005076369797191e-05
"['清肝', '宽胸']",6.306826868696103e-05
"['清肝', '调中']",6.969715649636499e-05
"['清肝', '滋肾']",7.726983626756001e-05
"['清肝', '通利']",0.00010222330632117527
"['清肝', '泄热']",0.00011595299131522685
"['清肝', '除蒸']",0.00014402353636160797
"['清肝', '开音']",0.00017199719555070075
"['清肝', '聪耳']",0.0001914593393993469
"['清肝', '助运']",0.00025907121688242135
"['清肝', '收敛止痢']",0.00025907121688242135
"['清肝', '二便']",0.00025907121688242135
"['清肝', '肃肺']",0.00036944885032600544
"['清肝', '宁咳']",0.00036944885032600544
"['清肝', '濡目']",0.00036944885032600544
"['清肝', '通肠']",0.00036944885032600544
"['清肝', '除翳']",0.00036944885032600544
"['泻火', '利咽']",1.7288665839221284e-07
"['泻火', '驱虫']",7.106199115258782e-08
"['泻火', '疗疮']",1.3054502771420173e-06
"['泻火', '开胃']",3.832540032028264e-06
"['泻火', '补中']",1.0344938378231694e-05
"['泻火', '补脾']",1.0941985807144672e-05
"['泻火', '安胎']",1.0941985807144672e-05
"['泻火', '养心']",1.7524959615114466e-05
"['泻火', '镇咳']",2.1288196381294422e-05
"['泻火', '下乳']",2.340663585981284e-05
"['泻火', '行水']",3.0905397310848626e-05
"['泻火', '消疳']",3.8800353022783174e-05
"['泻火', '泻下']",3.8800353022783174e-05
"['泻火', '固涩']",7.49768487878083e-05
"['泻火', '消热']",7.49768487878083e-05
"['泻火', '泻热']",7.891399453519021e-05
"['泻火', '疗癣']",8.771412251074029e-05
"['泻火', '清虚热']",9.805686114602863e-05
"['泻火', '泻肺']",0.0001104831170201312
"['泻火', '缓急']",0.0001177337081502694
"['泻火', '退虚热']",0.00012588046750160176
"['泻火', '清胃']",0.00014586275457828535
"['泻火', '攻积']",0.00021982619746302445
"['泻火', '调和诸药']",0.00026100790580248917
"['泻火', '杀疥']",0.00026100790580248917
"['泻火', '能淋']",0.00026100790580248917
"['泻火', '消积滞']",0.00026100790580248917
"['泻火', '澡湿']",0.0003714050286491577
"['泻火', '种中']",0.0003714050286491577
"['泻火', '除痛']",0.0003714050286491577
"['祛湿', '软坚']",5.377864433081525e-07
"['祛湿', '补气']",1.136989240937969e-06
"['祛湿', '壮阳']",1.6184246388328827e-06
"['祛湿', '镇惊']",3.6890015619184258e-06
"['祛湿', '排脓']",5.306756523867917e-06
"['祛湿', '退黄']",1.4887320669773607e-05
"['祛湿', '壮骨']",1.5641242867681093e-05
"['祛湿', '拔毒']",1.6424331537701065e-05
"['祛湿', '散热']",1.9872244364588232e-05
"['祛湿', '固精']",1.9872244364588232e-05
"['祛湿', '清湿热']",2.0819746834349617e-05
"['祛湿', '温经']",2.499847135097044e-05
"['祛湿', '补肺']",2.859374239023993e-05
"['祛湿', '收涩']",4.643228620222761e-05
"['祛湿', '消瘀']",5.5531378861051195e-05
"['祛湿', '顺气']",5.5531378861051195e-05
"['祛湿', '滋补']",6.084688332992638e-05
"['祛湿', '宽胸']",6.679913656988667e-05
"['祛湿', '去翳']",6.679913656988667e-05
"['祛湿', '益肺']",7.005342197716202e-05
"['祛湿', '肝肾']",7.721967597085211e-05
"['祛湿', '固涩']",7.721967597085211e-05
"['祛湿', '暖胃']",8.544144585094504e-05
